CustomerID,Recency,Frequency,Monetary
15046.0,61,10,48872.4
15048.0,4,1,216.4
15050.0,57,2,67917.42
15051.0,15,6,68143.91
15055.0,110,3,3418.67
15056.0,156,1,1681.95
15057.0,79,3,35350.2
15058.0,12,5,15042.46
15059.0,12,10,9401.83
15061.0,3,86,12473444.09
15062.0,59,4,21557.02
15064.0,46,4,11697.89
15065.0,46,1,774.91
15067.0,49,2,27188.14
15068.0,54,2,4396.69
15070.0,8,3,9947.650000000001
15071.0,22,2,2626.19
15072.0,115,1,2131.36
15073.0,36,5,15559.869999999999
15074.0,65,2,21268.28
15076.0,128,2,5787.15
15077.0,130,2,84244.31999999999
15078.0,4,22,103340.69
15079.0,1,8,98389.24
15080.0,63,2,5229.650000000001
15081.0,3,8,12072.94
15082.0,304,1,678.95
15084.0,15,2,24859.4
15085.0,365,1,6594.34
15086.0,200,2,1833.51
15091.0,310,2,6680.0
15092.0,98,1,1585.3500000000001
15093.0,8,18,525710.87
15094.0,99,2,464.00000000000006
15095.0,56,6,39814.08
15097.0,219,2,41858.369999999995
15100.0,2,6,58720.2
15101.0,151,4,9529.11
15102.0,166,2,7105.7300000000005
15105.0,66,2,8232.64
15107.0,8,4,4514.25
15109.0,215,2,3307.05
15110.0,39,2,2541.35
15111.0,8,3,8785.93
15112.0,247,1,3036.6000000000004
15114.0,19,2,7015.5199999999995
15115.0,368,1,1173.92
15117.0,84,3,89887.67
15122.0,58,8,28722.09
15123.0,57,3,53935.22
15124.0,112,2,4079.85
15125.0,115,9,152201.61000000002
15126.0,172,2,4953.67
15127.0,155,1,5365.55
15128.0,66,1,4341.76
15129.0,21,12,80927.54000000001
15131.0,30,1,906.72
15133.0,18,2,15269.36
15134.0,17,2,3163.0
15135.0,192,1,635.81
15137.0,156,2,14391.36
15138.0,29,1,4668.4
15140.0,78,1,14101.28
15141.0,93,7,24215.57
15142.0,46,5,33723.479999999996
15143.0,68,1,2339.22
15144.0,15,12,112069.47
15149.0,213,3,4890.79
15150.0,92,3,41180.29
15151.0,59,2,23637.190000000002
15152.0,337,1,5247.8
15154.0,114,2,3429.23
15155.0,19,1,2766.65
15157.0,205,2,33919.76
15158.0,37,1,338.32
15159.0,31,4,95667.1
15160.0,10,3,4774.27
15161.0,24,1,669.32
15162.0,367,1,1865.4
15164.0,25,6,3166.45
15165.0,9,1,3146.8500000000004
15166.0,103,1,1875.54
15167.0,43,4,12336.829999999998
15169.0,18,2,5496.76
15170.0,42,1,706.95
15173.0,16,7,14755.2
15174.0,46,1,3579.43
15176.0,303,1,8562.98
15177.0,61,1,29549.39
15179.0,28,8,95779.71
15180.0,3,3,9990.81
15181.0,56,2,20482.559999999998
15182.0,21,9,37165.622
15183.0,183,3,4980.41
15184.0,23,2,4498.889999999999
15186.0,110,3,18954.91
15188.0,361,1,4455.57
15189.0,17,5,81178.91
15190.0,70,1,16437.079999999998
15191.0,99,3,4788.95
15192.0,1,3,13490.95
15194.0,4,14,115935.44
15196.0,68,2,1347.0500000000002
15197.0,30,3,23731.059999999998
15198.0,44,3,5589.67
15199.0,10,6,37492.1
15200.0,130,1,3855.75
15201.0,75,2,8967.27
15203.0,26,9,30713.36
15207.0,52,3,16970.56
15208.0,59,1,738.5
15209.0,366,1,1241.26
15210.0,14,2,21900.09
15211.0,1,1,2096.8100000000004
15212.0,12,1,912.96
15215.0,29,4,14223.550000000001
15216.0,254,1,2993.23
15217.0,199,1,2724.18
15218.0,25,11,264920.1
15219.0,284,1,4937.96
15221.0,2,4,18950.9
15222.0,108,10,140151.41
15223.0,245,3,10479.2
15224.0,148,3,10269.26
15227.0,32,4,10012.19
15228.0,64,2,23514.28
15229.0,222,1,2388.6
15231.0,257,1,3611.88
15233.0,37,1,712.8000000000001
15235.0,5,6,5470.18
15240.0,10,7,52063.55
15241.0,66,3,30967.84
15242.0,58,1,15638.880000000001
15243.0,71,1,6101.56
15244.0,302,1,1196.47
15245.0,38,5,81529.68
15246.0,191,1,1781.25
15247.0,113,2,24750.44
15248.0,47,3,19419.15
15249.0,66,5,23071.260000000002
15250.0,276,1,960.0
15251.0,50,10,624122.03
15252.0,57,3,18527.77
15253.0,39,3,13164.35
15254.0,182,2,6789.45
15255.0,32,8,49365.55
15256.0,197,1,732.95
15257.0,50,1,1031.65
15259.0,148,4,9608.24
15260.0,8,20,200851.12
15261.0,17,3,10139.32
15262.0,16,2,2139.31
15264.0,166,1,2387.42
15265.0,240,2,16175.720000000001
15266.0,15,4,8936.47
15268.0,114,3,51913.00000000001
15269.0,16,2,8358.62
15270.0,36,14,171234.83
15271.0,1,10,13922.710000000001
15272.0,86,4,2572.38
15273.0,235,1,49455.36
15276.0,30,3,1291.9
15277.0,61,1,2637.66
15278.0,197,4,8550.12
15279.0,16,4,10285.59
15280.0,124,2,4073.48
15281.0,14,7,61070.3
15282.0,206,1,6862.3099999999995
15283.0,26,3,426.11
15284.0,136,1,123.75
15285.0,43,1,1905.1199999999997
15287.0,15,3,30128.18
15288.0,1,6,23307.52
15289.0,94,2,14424.81
15290.0,29,8,73103.95999999999
15291.0,9,26,356178.5
15293.0,301,1,2362.2
15294.0,46,1,1474.3500000000001
15295.0,290,1,847.28
15296.0,56,6,103263.47
15298.0,2,12,61038.55
15299.0,8,6,2178878.1300000004
15301.0,4,6,28751.670000000002
15302.0,366,1,2310.6000000000004
15303.0,201,2,4521.34
15304.0,4,2,1320.75
15305.0,191,1,738.0
15306.0,136,6,215269.24000000002
15309.0,246,4,6424.9800000000005
15310.0,114,1,73491.36
15311.0,1,120,3042592.5
15312.0,19,8,20662.32
15314.0,49,2,11546.12
15317.0,313,1,1290.15
15321.0,73,9,46699.86
15322.0,112,1,9023.14
15323.0,198,3,2726.4
15324.0,337,1,1270.92
15325.0,31,7,11619.66
15326.0,245,4,12559.49
15328.0,43,1,1298.48
15329.0,10,8,14320.43
15331.0,135,3,13835.79
15332.0,2,6,83777.52
15336.0,37,1,1364.6000000000001
15337.0,47,1,3548.38
15338.0,313,1,1130.79
15339.0,57,5,14701.49
15340.0,197,1,1125.8000000000002
15341.0,85,1,11029.2
15346.0,61,2,2023.22
15347.0,2,4,30573.3
15350.0,9,2,5138.5
15351.0,5,4,21065.28
15352.0,184,1,138.95
15353.0,3,6,13805.75
15356.0,4,4,1249.01
15358.0,1,22,151858.16999999998
15359.0,298,8,2290.35
15361.0,162,3,3787.95
15362.0,84,2,5254.639999999999
15363.0,8,2,7786.790000000001
15365.0,39,6,23211.47
15366.0,45,5,42078.090000000004
15367.0,54,7,33148.78
15368.0,30,1,35479.6
15369.0,128,11,509728.28
15370.0,46,1,17700.28
15371.0,298,1,712.8000000000001
15372.0,86,7,644626.6
15373.0,7,6,4548.04
15374.0,260,1,3791.76
15375.0,326,1,1040.3999999999999
15377.0,18,4,22163.649999999998
15378.0,98,2,2855.0
15379.0,36,1,11769.369999999999
15380.0,1,7,104965.52
15381.0,59,3,61268.7
15382.0,10,6,126451.94
15384.0,17,2,20418.52
15385.0,28,2,41381.1
15387.0,128,1,7672.75
15389.0,36,4,1838212.0
15390.0,32,2,14084.74
15391.0,220,1,6312.990000000001
15392.0,10,3,38129.649999999994
15393.0,203,3,4976.3
15394.0,31,7,35425.88
15396.0,219,1,40687.200000000004
15400.0,56,3,15376.7
15401.0,88,2,1389.65
15402.0,23,4,25795.57
15403.0,127,2,11816.640000000001
15404.0,11,1,5517.719999999999
15405.0,212,1,1894.7
15406.0,89,2,3223.48
15409.0,357,1,786.75
15410.0,204,2,35904.920000000006
15413.0,327,5,824865.76
15416.0,114,3,5437.66
15418.0,61,2,3149.06
15420.0,70,6,11099.9
15421.0,21,6,19508.12
15422.0,15,5,14110.69
15423.0,217,2,2603.83
15424.0,99,1,4458.96
15425.0,36,4,25309.37
15426.0,5,5,8120.44
15428.0,23,3,4150.6900000000005
15430.0,103,2,7999.150000000001
15431.0,138,1,5891.040000000001
15432.0,177,1,596.41
15434.0,10,6,17616.06
15437.0,276,1,1434.0900000000001
15439.0,40,4,19363.75
15441.0,32,3,14356.650000000001
15443.0,110,7,15352.74
15445.0,226,1,1014.4
15446.0,12,3,1192.01
15447.0,163,4,2527.87
15448.0,310,1,3352.91
15451.0,70,2,399.41
15452.0,26,3,8811.84
15454.0,254,1,641.99
15455.0,233,1,63.75
15456.0,39,7,37834.93
15458.0,38,1,5011.2
15459.0,53,2,4920.2699999999995
15461.0,96,2,49561.0
15462.0,81,1,5655.45
15465.0,5,15,135326.73
15466.0,25,3,7385.4
15468.0,28,1,44286.06999999999
15469.0,74,1,2203.5
15470.0,211,1,4007.6399999999994
15471.0,16,2,18225.719999999998
15473.0,80,1,9859.2
15474.0,231,1,806.5400000000001
15476.0,16,4,44942.54
15477.0,285,1,42710.4
15478.0,211,1,8919.460000000001
15479.0,369,1,602.3
15480.0,105,2,44809.41
15481.0,37,1,87379.4
15482.0,22,7,186862.7
15483.0,21,6,4101.71
15484.0,176,2,18897.13
15485.0,9,5,73763.45
15486.0,163,1,4080.0
15487.0,315,1,2524.7200000000003
15488.0,92,4,15807.52
15489.0,36,5,13049.29
15490.0,66,1,1216.94
15493.0,25,4,5755.79
15494.0,114,3,45898.94
15495.0,15,1,2882.9
15496.0,267,1,909.54
15497.0,18,7,160155.43
15498.0,2,19,210716.94
15499.0,359,1,294.4
15501.0,40,2,1281.24
15502.0,4,5,69475.56
15503.0,362,1,159.96
15504.0,156,3,879.39
15506.0,17,3,12427.99
15509.0,16,1,526.55
15512.0,26,2,4344.02
15513.0,1,18,363550.99
15514.0,15,7,101187.65
15515.0,23,1,4572.63
15518.0,15,7,19869.85
15519.0,19,2,4206.389999999999
15521.0,36,8,56399.55
15523.0,24,15,2025852.5
15524.0,242,1,427.3
15525.0,9,2,2311.62
15527.0,30,15,30068.57
15529.0,2,2,10053.24
15530.0,148,1,4433.87
15532.0,12,6,11138.660000000002
15534.0,361,1,1378.15
15535.0,40,2,2112.2
15536.0,45,1,4142.05
15538.0,173,6,518740.9
15540.0,11,1,3789.96
15542.0,148,3,2324.21
15543.0,95,1,454.53999999999996
15544.0,8,12,66439.92
15545.0,7,1,472.13
15546.0,242,2,21549.300000000003
15547.0,12,12,44533.25
15548.0,231,1,769.79
15549.0,57,5,4255.46
15550.0,14,8,16111.45
15551.0,30,6,8225.22
15552.0,259,1,2440.7000000000003
15555.0,1,22,96468.82
15558.0,275,1,2168.8700000000003
15559.0,204,1,10744.2
15560.0,33,2,1094.16
15561.0,19,4,25127.039999999997
15562.0,60,2,19899.95
15563.0,150,3,24143.739999999998
15564.0,99,2,634.6800000000001
15566.0,28,2,3271.81
15569.0,26,5,163417.64
15570.0,5,14,36297.2
15571.0,22,10,78006.42
15572.0,16,3,12808.710000000001
15573.0,254,3,6080.61
15574.0,8,3,11263.39
15575.0,255,1,69.1
15577.0,359,2,323.9
15579.0,19,3,8506.800000000001
15580.0,12,8,7880.7300000000005
15581.0,2,25,42540.5
15583.0,12,1,164.18
15584.0,35,2,1624.23
15586.0,228,3,68734.44
15587.0,28,3,31155.840000000004
15588.0,313,1,13910.4
15590.0,18,5,14856.72
15591.0,218,3,2648.6000000000004
15595.0,123,1,15609.599999999999
15596.0,1,5,14202.41
15597.0,211,1,1676.1000000000001
15598.0,63,1,3575.22
15599.0,81,1,6040.24
15600.0,64,4,13144.75
15601.0,8,17,127013.26
15602.0,4,8,34855.62
15603.0,284,1,640.0
15605.0,9,5,4478.31
15606.0,26,8,38228.85
15607.0,179,8,22230.289999999997
15608.0,51,1,8844.26
15611.0,19,13,8673.31
15613.0,246,1,23081.199999999997
15614.0,73,4,103784.0
15615.0,26,24,181445.25
15616.0,74,1,3527.55
15617.0,32,3,9077.15
15620.0,45,1,4524.42
15622.0,63,8,42078.85
15623.0,29,7,35639.52
15625.0,12,5,31629.0
15626.0,57,1,4459.38
15627.0,93,2,11908.52
15628.0,2,9,34245.96
15629.0,86,4,59823.8
15630.0,280,1,2815.65
15631.0,278,1,8541.95
15633.0,145,13,77735.8
15634.0,19,1,2435.1000000000004
15635.0,31,1,275.54999999999995
15636.0,73,2,7255.360000000001
15637.0,49,4,34841.590000000004
15638.0,14,6,143945.88
15639.0,87,2,6723.0
15640.0,8,15,385953.76
15641.0,32,8,57685.67
15642.0,365,1,4650.84
15645.0,50,2,6315.12
15646.0,8,3,6542.71
15647.0,51,1,1862.8
15649.0,3,3,94155.35
15650.0,157,2,3021.32
15651.0,56,2,9924.800000000001
15652.0,23,4,14333.36
15658.0,8,4,10226.09
15659.0,22,2,1297.2
15660.0,1,7,16259.67
15661.0,15,6,19281.37
15662.0,297,2,4391.05
15664.0,85,3,7753.74
15665.0,47,3,20312.81
15666.0,108,2,6841.44
15670.0,192,1,1163.45
15672.0,361,1,163.5
15673.0,87,5,53896.67
15674.0,53,8,47055.13
15675.0,40,1,1485.55
15677.0,57,2,5464.0
15678.0,31,2,23349.77
15680.0,2,8,34851.64
15681.0,15,9,23475.72
15682.0,235,2,2680.68
15683.0,109,1,4582.1900000000005
15684.0,183,3,1262.95
15685.0,86,1,119.42
15686.0,56,1,6480.0
15688.0,54,1,849.27
15689.0,253,1,2035.01
15691.0,30,3,4895.8
15693.0,295,1,1125.0
15694.0,1,12,78559.34999999999
15695.0,233,2,5650.84
15696.0,59,5,9260.15
15697.0,325,1,2218.95
15698.0,260,1,1677.6000000000001
15702.0,112,1,930.37
15704.0,138,2,15296.16
15708.0,5,3,6419.32
15709.0,225,1,474.47999999999996
15710.0,53,1,9215.77
15711.0,192,2,3316.05
15712.0,15,7,17963.65
15713.0,2,3,5183.71
15714.0,89,3,9859.210000000001
15715.0,191,5,4615.04
15716.0,5,8,28371.68
15717.0,57,4,4558.6
15718.0,176,1,1856.23
15719.0,17,18,25535.510000000002
15720.0,186,1,253.19
15722.0,81,6,67483.5
15723.0,47,3,8947.27
15724.0,36,1,671.6
15726.0,26,1,1489.07
15727.0,23,8,38060.69
15728.0,15,2,7728.8
15729.0,36,2,342.45000000000005
15730.0,17,2,5268.46
15731.0,189,1,1929.7999999999997
15732.0,8,9,17414.53
15734.0,72,2,14896.85
15735.0,57,1,3655.54
15736.0,71,2,24826.58
15738.0,8,26,206377.39
15741.0,94,2,1344.8600000000001
15742.0,255,1,188.67
15747.0,11,6,23331.05
15748.0,85,2,75112.84999999999
15750.0,2,12,44743.231
15751.0,96,11,6808.76
15752.0,8,3,12637.02
15754.0,129,6,44408.04
15755.0,15,11,43173.11
15757.0,22,4,17886.56
15759.0,147,4,28168.35
15761.0,78,1,755.9499999999999
15764.0,70,2,15945.85
15765.0,302,1,4644.11
15766.0,92,2,6807.6
15768.0,112,31,68928.16
15769.0,7,21,8024236.8
15770.0,248,1,1255.65
15771.0,240,3,34583.94
15772.0,54,1,1851.52
15773.0,45,1,894.98
15774.0,54,5,7210.610000000001
15775.0,267,1,4815.360000000001
15777.0,32,3,12800.4
15778.0,67,1,1801.0500000000002
15779.0,99,2,342.16
15782.0,66,1,108389.44
15784.0,103,2,8132.01
15785.0,15,11,114217.96
15786.0,53,2,44714.56
15788.0,144,1,1943.91
15789.0,67,5,28872.45
15791.0,165,3,30698.79
15792.0,35,2,9976.8
15793.0,14,5,135476.96000000002
15794.0,372,2,24402.000000000004
15795.0,66,7,12311.36
15796.0,10,9,16990.09
15797.0,217,2,62207.04
15798.0,128,3,18605.93
15799.0,54,1,5594.51
15800.0,89,5,2118.3199999999997
15803.0,81,3,26700.48
15805.0,21,13,72964.09
15807.0,44,2,46274.28
15808.0,5,18,200535.1
15809.0,95,2,19242.65
15810.0,22,4,20743.68
15811.0,1,2,9218.78
15812.0,71,7,545368.27
15814.0,29,2,16263.21
15816.0,178,2,983.1500000000001
15817.0,56,3,31061.96
15818.0,224,1,22875.0
15819.0,67,6,24203.78
15822.0,129,4,22232.83
15823.0,365,2,52203.97
15824.0,89,2,15980.28
15826.0,204,1,15918.509999999998
15827.0,8,16,13760.019999999999
15828.0,11,1,6706.46
15833.0,373,1,375.3
15834.0,12,3,11423.88
15837.0,121,1,3025.31
15838.0,3,16,199379452.16000003
15841.0,22,5,67022.81
15842.0,29,2,10000.260000000002
15845.0,172,3,3852.3900000000003
15846.0,21,1,387.45
15847.0,64,3,3086.76
15848.0,257,1,223.34
15850.0,12,4,9744.03
15851.0,162,1,1516.61
15852.0,162,1,122.05
15854.0,12,9,67085.7
15855.0,112,1,9092.24
15856.0,1,26,572694.59
15857.0,66,1,8619.12
15858.0,3,9,22411.68
15859.0,68,1,2872.84
15860.0,4,10,9486.44
15861.0,92,4,12735.95
15862.0,9,10,8048.82
15863.0,253,3,2127.94
15864.0,17,1,33460.56
15865.0,49,2,13436.35
15867.0,5,17,38412.06
15868.0,219,1,1426.77
15869.0,262,1,1091.5
15870.0,32,3,1915.44
15871.0,73,1,33.099999999999994
15872.0,14,2,3054.33
15873.0,135,4,65111.04
15874.0,23,14,99115.02
15875.0,282,1,665.62
15876.0,45,2,220674.68
15878.0,197,2,2987.65
15879.0,40,4,6304.44
15880.0,5,1,1426.82
15882.0,4,6,15527.5
15884.0,68,2,7914.9000000000015
15885.0,19,12,10156.95
15886.0,52,3,15916.16
15887.0,42,3,24242.83
15888.0,36,2,653.95
15889.0,5,7,7865.820000000001
15890.0,30,5,9159.85
15892.0,305,1,183.57999999999998
15893.0,117,1,87920.64000000001
15894.0,5,1,690.83
15898.0,3,22,17672.3
15899.0,4,1,609.75
15900.0,49,3,8954.87
15901.0,87,3,3204.19
15902.0,16,1,1731.13
15903.0,14,5,146748.32
15905.0,179,1,593.33
15906.0,10,3,5106.85
15908.0,126,2,10249.570000000002
15910.0,36,7,6404.14
15911.0,259,8,7064.93
15912.0,72,7,18070.96
15913.0,170,1,18.900000000000002
15914.0,14,2,10260.970000000001
15915.0,37,1,4087.7599999999998
15916.0,2,7,13487.1
15917.0,242,4,890.61
15918.0,267,1,1316.65
15919.0,4,1,2012.94
15920.0,60,5,1907.24
15921.0,32,3,2087.29
15922.0,9,1,6290.200000000001
15923.0,8,1,1417.24
15924.0,367,1,1441.74
15926.0,178,1,3267.3399999999997
15927.0,283,1,778.83
15928.0,292,1,4044.41
15929.0,280,1,71280.0
15931.0,64,1,1793.3
15934.0,53,2,218240.28
15936.0,15,2,2727.4700000000003
15938.0,92,4,3357.19
15939.0,10,1,117176.61
15941.0,273,1,4374.0
15943.0,285,2,4551.09
15944.0,29,3,109341.14
15945.0,1,4,12576.57
15946.0,138,3,145420.04
15948.0,60,1,4633.55
15950.0,11,6,87308.52
15951.0,17,1,1769.75
15953.0,5,11,61204.15
15954.0,225,1,1837.8
15955.0,8,9,65913.88
15956.0,187,2,45218.5
15957.0,56,2,1849.81
15958.0,39,3,1209.24
15959.0,318,3,4437.09
15960.0,10,4,3292.25
15961.0,15,1,9109.63
15962.0,85,1,1812.09
15964.0,299,1,1710.06
15965.0,3,10,21864.989999999998
15966.0,86,1,4927.99
15967.0,15,10,8893.37
15968.0,24,1,3220.48
15969.0,61,2,2642.73
15970.0,234,1,51149.56
15971.0,21,6,192282.84000000003
15972.0,92,5,7689.61
15973.0,2,2,15076.84
15976.0,46,4,7449.9
15978.0,68,2,51922.08
15979.0,238,1,6647.58
15980.0,126,4,267765.72000000003
15981.0,37,13,116197.17
15982.0,241,1,1870.09
15983.0,1,6,47096.38
15984.0,4,21,162512.43
15985.0,72,5,61796.119999999995
15986.0,17,1,1721.4
15987.0,4,2,1234.5500000000002
15988.0,187,2,3287.64
15989.0,11,2,1110.35
15990.0,130,5,10483.02
15991.0,170,1,1079.15
15992.0,32,2,8347.27
15994.0,47,2,4956.1900000000005
15995.0,50,1,5087.53
15996.0,2,2,4995.139999999999
15998.0,29,11,24902.13
15999.0,371,1,489.59999999999997
16001.0,17,1,7613.39
16002.0,261,1,397.25
16003.0,17,5,31414.4
16004.0,110,5,26084.99
16005.0,11,6,10199.15
16006.0,23,1,478.98999999999995
16007.0,19,3,10724.78
16008.0,18,12,87322.95
16010.0,12,8,6879.82
16011.0,2,14,31552.19
16012.0,37,2,13796.1
16013.0,7,39,5568248.34
16014.0,44,2,801.89
16016.0,2,4,5742.58
16017.0,53,4,9118.75
16018.0,32,2,10437.17
16019.0,17,18,500347.01
16021.0,31,2,1896.79
16024.0,47,2,8838.92
16027.0,93,9,69905.08
16028.0,231,1,304.8
16029.0,8,47,10160818.84
16032.0,92,6,17422.29
16033.0,5,8,13496.91
16034.0,30,3,12704.060000000001
16035.0,196,1,376.23
16036.0,60,2,13665.640000000001
16037.0,180,2,6350.0
16039.0,59,2,5455.98
16040.0,66,4,9509.85
16042.0,15,3,12891.33
16043.0,15,4,18283.4
16044.0,71,1,3393.54
16045.0,52,4,63458.81
16046.0,198,1,3323.88
16048.0,9,4,11305.83
16049.0,11,3,1780.81
16050.0,19,2,1571.2
16051.0,317,1,1294.24
16053.0,49,4,39827.70999999999
16054.0,54,3,7531.5
16057.0,155,3,13294.21
16058.0,42,1,646.2
16059.0,3,7,9165.03
16060.0,36,3,4649.65
16061.0,67,1,373.55
16062.0,15,4,15923.09
16064.0,361,1,396.7
16065.0,1,8,13960.17
16067.0,198,3,95653.19
16068.0,229,1,207.11
16069.0,53,1,2748.5
16071.0,163,3,7129.76
16072.0,64,3,18256.29
16074.0,26,1,414.45
16075.0,138,2,4901.01
16077.0,261,1,515030.39999999997
16078.0,305,1,1409.0900000000001
16080.0,21,2,3300.1
16081.0,2,4,13673.76
16082.0,306,1,338.95
16083.0,18,2,30345.6
16085.0,16,7,8731.28
16086.0,3,6,21968.42
16087.0,25,5,149924.8
16088.0,211,2,92948.29
16089.0,22,2,886.4399999999999
16090.0,260,1,870.87
16092.0,140,3,12863.38
16094.0,11,7,38055.509999999995
16095.0,92,1,3884.05
16096.0,52,3,10132.35
16098.0,9,8,169949.51
16099.0,53,4,16793.9
16100.0,98,1,6906.88
16101.0,70,3,18850.34
16103.0,25,16,76321.35
16104.0,54,8,16994.41
16105.0,74,4,45913.69
16108.0,70,3,13990.26
16109.0,334,1,15716.16
16110.0,158,1,1310.8899999999999
16111.0,64,1,2843.3399999999997
16115.0,33,4,5706.59
16117.0,38,2,1820.89
16118.0,288,1,351850.19
16119.0,30,6,43669.77
16120.0,58,2,74054.79000000001
16121.0,26,3,1714.4
16122.0,2,3,2767.68
16124.0,54,3,17457.829999999998
16125.0,3,14,39749.3
16126.0,15,11,251895.75
16127.0,362,1,477.18
16128.0,16,6,69543.21
16129.0,43,3,15102.47
16130.0,58,4,5653.12
16131.0,11,6,178131.6
16132.0,180,2,13777.599999999999
16133.0,12,23,391623.66
16134.0,59,3,40354.090000000004
16135.0,219,1,2883.2999999999997
16136.0,299,1,9291.96
16137.0,316,1,3032.5
16138.0,14,3,50764.19
16139.0,358,2,5133.24
16140.0,7,2,23686.76
16141.0,53,1,2818.84
16143.0,5,7,25786.99
16145.0,24,8,39344.91
16146.0,84,1,2322.45
16147.0,36,4,20595.15
16148.0,72,1,6626.200000000001
16149.0,65,1,4287.64
16150.0,8,6,33087.15
16153.0,56,6,140789.08000000002
16155.0,17,5,8044.6
16156.0,18,11,49018.66
16158.0,158,9,3674.2200000000003
16159.0,106,3,10521.13
16161.0,4,25,59649.64
16163.0,1,5,41430.64
16165.0,141,1,159.8
16166.0,64,2,3213.4100000000003
16167.0,50,5,98805.41999999998
16168.0,5,40,208553.03
16170.0,31,14,69792.57
16172.0,109,3,11832.92
16174.0,127,4,27461.9
16175.0,107,3,9276.85
16176.0,57,4,37934.53
16177.0,72,7,16927.48
16178.0,37,1,7225.48
16180.0,114,5,346470.69
16182.0,74,5,331630.08
16183.0,30,3,7724.2
16185.0,200,1,765.4300000000001
16186.0,8,15,64783.29
16188.0,44,1,852.5
16190.0,30,7,34196.51
16191.0,11,11,950810.7200000001
16192.0,371,1,6705.0
16193.0,46,1,2874.26
16194.0,11,1,7379.3
16195.0,359,1,2582.55
16196.0,124,1,593.4
16197.0,105,9,30628.05
16198.0,73,1,9093.04
16199.0,28,7,68484.15
16200.0,18,10,46348.89
16201.0,51,1,2687.95
16202.0,53,8,24534.64
16203.0,8,3,5208.98
16204.0,16,2,7808.89
16205.0,32,3,32574.83
16206.0,23,9,17609.79
16208.0,30,8,24609.350000000002
16209.0,18,4,130504.15999999999
16210.0,4,18,3939705.47
16211.0,57,2,74982.03
16212.0,254,2,5336.03
16214.0,71,1,28545.679999999997
16218.0,9,7,21822.35
16219.0,136,1,1958.3999999999999
16221.0,3,7,11366.7
16222.0,357,1,3495.0000000000005
16223.0,10,2,12217.49
16224.0,23,1,7315.9800000000005
16225.0,38,10,11558.49
16226.0,14,2,6488.05
16227.0,130,2,9659.7
16228.0,21,3,18576.35
16229.0,17,4,16602.96
16231.0,15,4,9392.92
16232.0,56,3,44140.31
16233.0,2,7,15389.87
16234.0,112,3,3664.12
16235.0,11,4,7487.44
16237.0,73,1,1317.15
16238.0,58,1,900.4200000000001
16239.0,18,4,36146.8
16241.0,5,4,7778.610000000001
16242.0,17,7,29889.23
16244.0,8,1,10677.41
16246.0,95,2,6364.85
16250.0,9,2,2574.48
16251.0,148,1,335.73
16252.0,18,1,2132.27
16253.0,56,5,78514.95
16254.0,14,3,9561.5
16255.0,1,8,16061.69
16256.0,129,2,58644.74
16258.0,23,10,516026.95
16259.0,46,3,710.58
16261.0,22,2,1662.04
16262.0,14,1,6966.59
16263.0,59,1,6735.33
16264.0,74,2,11140.23
16265.0,22,3,10610.27
16266.0,59,7,11237.24
16267.0,227,1,5782.679999999999
16269.0,73,1,7666.41
16271.0,106,4,21511.44
16273.0,284,2,1284.44
16274.0,9,1,860.25
16275.0,110,2,21597.4
16276.0,115,2,232760.83000000002
16277.0,369,1,277.09
16278.0,116,2,3842.12
16279.0,21,6,52960.2
16280.0,361,1,1465.25
16281.0,59,2,60226.88
16282.0,123,2,44348.100000000006
16283.0,54,3,15726.67
16284.0,29,1,1637.18
16285.0,282,1,382.7
16286.0,113,2,2146.4500000000003
16287.0,12,4,34080.240000000005
16288.0,106,1,359.15000000000003
16289.0,98,1,1178.53
16290.0,100,4,26887.02
16292.0,16,4,10661.47
16293.0,3,6,23640.46
16294.0,112,1,841.25
16296.0,262,4,11976.81
16298.0,33,4,2819.5
16299.0,113,1,1681.05
16300.0,66,3,6923.85
16301.0,372,1,739.01
16303.0,28,4,26846.9
16304.0,330,1,3538.34
16306.0,3,2,5327.55
16307.0,65,3,18199.6
16308.0,42,3,7040000.0
16310.0,50,2,4348.66
16312.0,68,1,1006.65
16314.0,25,3,17825.4
16315.0,172,1,1368.88
16316.0,16,5,27702.24
16317.0,186,2,5624.12
16320.0,89,4,68814.05
16321.0,262,2,2744.6000000000004
16323.0,213,1,4285.4400000000005
16325.0,60,9,67318.92
16326.0,19,10,4537.37
16327.0,5,11,214961.69999999998
16328.0,199,1,2562.27
16329.0,63,4,36398.43
16330.0,60,4,1507.82
16331.0,68,6,103293.2
16332.0,67,4,3779.85
16334.0,128,1,1844.06
16335.0,187,7,9078.1
16336.0,56,4,96481.51000000001
16340.0,75,2,5286.17
16341.0,73,3,48085.84
16343.0,43,1,3222.05
16344.0,145,3,12350.56
16345.0,119,1,3636.33
16346.0,21,1,4344.35
16347.0,24,9,25306.56
16348.0,66,1,7297.53
16350.0,10,5,9038.84
16351.0,47,12,44113.31
16353.0,5,16,108150.65
16354.0,15,3,6384.330000000001
16355.0,11,1,3873.29
16356.0,12,3,961.2
16357.0,17,1,2254.23
16358.0,30,1,15708.310000000001
16359.0,12,7,18947.47
16362.0,73,1,1939.0700000000002
16365.0,3,7,36585.1
16366.0,218,3,13868.59
16367.0,19,1,2976.91
16368.0,71,1,391.15999999999997
16369.0,72,4,11690.35
16371.0,84,1,1428.8999999999999
16372.0,45,3,3736.94
16373.0,18,2,2135.77
