CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,Cluster
13953.0,2010-10-26 15:16:00,5,3125.0,45,3
13955.0,2010-11-29 17:35:00,1,222.21,11,1
13957.0,2010-10-18 10:02:00,3,458.25,53,1
13959.0,2010-11-05 16:52:00,3,477.98,35,1
13961.0,2010-11-12 14:40:00,1,538.4,28,1
13962.0,2010-09-30 10:35:00,1,193.25,71,1
13964.0,2010-11-17 13:53:00,2,438.9,23,1
13965.0,2010-08-20 10:40:00,3,996.61,112,0
13966.0,2010-09-30 13:08:00,1,390.86,71,1
13967.0,2010-11-08 13:24:00,1,85.6,32,1
13968.0,2010-10-12 13:22:00,1,123.66,59,1
13970.0,2010-11-18 13:21:00,2,846.55,22,1
13971.0,2010-10-12 08:51:00,6,1909.31,59,3
13974.0,2010-05-06 17:55:00,1,264.13,218,2
13975.0,2010-11-11 16:18:00,6,2832.56,29,3
13976.0,2010-07-21 09:27:00,3,834.38,142,0
13977.0,2010-10-24 14:08:00,1,519.8100000000001,47,1
13979.0,2010-11-11 14:10:00,6,2546.36,29,3
13980.0,2010-09-26 12:58:00,4,599.78,75,0
13981.0,2010-10-20 10:03:00,1,331.14,51,1
13982.0,2010-12-09 13:57:00,6,2573.78,1,3
13984.0,2010-12-08 15:58:00,8,1128.09,2,3
13985.0,2010-11-30 08:58:00,7,2960.73,10,3
13987.0,2010-11-25 10:20:00,2,682.54,15,1
13988.0,2010-11-21 12:40:00,2,609.84,19,1
13989.0,2010-09-01 13:58:00,3,759.98,100,1
13992.0,2010-11-24 15:42:00,2,142.7,16,1
13993.0,2010-11-25 11:03:00,10,3309.35,15,3
13995.0,2010-11-25 16:31:00,9,2508.32,15,3
13996.0,2010-11-18 16:27:00,2,895.76,22,1
13997.0,2010-07-08 18:06:00,3,382.31,155,1
13998.0,2010-09-19 10:20:00,3,566.7,82,1
14000.0,2010-10-21 15:35:00,4,1410.68,50,0
14001.0,2010-12-01 12:58:00,7,2487.01,9,3
14003.0,2009-12-07 08:53:00,1,209.41,368,2
14004.0,2010-11-11 13:26:00,4,1675.81,29,0
14006.0,2010-06-29 12:43:00,4,1234.48,164,0
14007.0,2010-07-15 09:06:00,1,79.48,148,1
14008.0,2010-10-03 13:09:00,1,509.04,68,1
14009.0,2010-09-03 12:08:00,1,404.3,98,1
14010.0,2010-05-23 13:00:00,2,445.15,201,2
14011.0,2010-08-16 15:31:00,2,457.82,116,1
14013.0,2010-11-24 16:16:00,2,611.5500000000001,16,1
14014.0,2010-11-28 14:56:00,2,1443.03,12,0
14017.0,2010-05-17 14:52:00,1,229.75,207,2
14018.0,2010-03-04 14:23:00,1,367.15,281,2
14020.0,2010-08-20 13:09:00,2,606.21,112,1
14021.0,2010-11-30 15:14:00,4,1084.68,10,0
14022.0,2010-08-10 09:38:00,1,352.15000000000003,122,1
14024.0,2010-11-14 10:51:00,1,318.04,26,1
14026.0,2010-08-26 10:31:00,2,713.11,106,1
14032.0,2010-12-08 10:53:00,6,1874.68,2,3
14033.0,2010-06-02 15:10:00,1,109.44,191,2
14035.0,2010-10-29 10:10:00,4,1428.7,42,0
14037.0,2010-08-18 12:52:00,4,689.75,114,0
14038.0,2010-11-07 14:52:00,2,1509.5,33,0
14039.0,2010-05-13 10:15:00,1,115.08,211,2
14042.0,2009-12-14 15:07:00,1,431.98,361,2
14043.0,2010-08-05 18:18:00,2,304.25,127,1
14044.0,2010-10-17 13:28:00,6,2470.28,54,3
14047.0,2010-12-02 10:09:00,10,2946.42,8,3
14048.0,2010-11-22 14:21:00,2,338.76,18,1
14052.0,2010-11-14 11:37:00,1,255.45,26,1
14053.0,2010-11-07 14:50:00,2,312.05,33,1
14055.0,2010-05-11 10:24:00,2,795.3199999999999,213,2
14057.0,2010-11-23 08:38:00,5,2190.88,17,3
14058.0,2010-09-03 09:31:00,2,469.19,98,1
14061.0,2010-07-20 17:22:00,3,917.43,143,0
14064.0,2010-10-05 13:20:00,10,1978.68,66,3
14065.0,2010-11-15 16:13:00,3,891.02,25,0
14068.0,2010-04-15 14:28:00,3,1262.52,239,2
14069.0,2010-07-13 12:12:00,2,230.06,150,1
14070.0,2010-01-24 12:27:00,1,326.55,320,2
14072.0,2010-02-11 12:31:00,1,390.85,302,2
14074.0,2010-03-26 13:55:00,1,219.4,259,2
14075.0,2010-11-01 13:15:00,3,792.61,39,0
14077.0,2010-11-09 16:01:00,1,115.66,31,1
14078.0,2010-12-01 12:54:00,4,643.26,9,0
14079.0,2010-01-26 17:19:00,1,243.63,318,2
14080.0,2010-10-22 14:04:00,4,1070.08,49,0
14082.0,2010-11-12 11:47:00,1,231.11,28,1
14083.0,2010-12-03 12:24:00,3,388.83,7,1
14084.0,2010-07-15 14:36:00,1,150.5,148,1
14086.0,2010-09-03 10:52:00,1,39.95,98,1
14087.0,2010-10-31 11:22:00,2,651.8,40,1
14092.0,2010-11-30 14:48:00,10,3152.54,10,3
14094.0,2010-09-26 11:58:00,1,335.22,75,1
14095.0,2009-12-17 12:49:00,1,2.95,358,2
14097.0,2010-08-15 14:20:00,2,422.86,117,1
14099.0,2010-11-29 13:03:00,9,2661.54,11,3
14104.0,2010-11-15 13:13:00,3,555.37,25,1
14106.0,2009-12-02 14:09:00,1,214.8,373,2
14107.0,2010-09-17 12:25:00,4,2174.07,84,0
14108.0,2009-12-08 15:25:00,2,447.05,367,2
14112.0,2010-09-14 13:41:00,6,2919.44,87,3
14114.0,2010-11-09 09:13:00,5,977.56,31,0
14115.0,2010-07-26 12:36:00,2,622.6700000000001,137,1
14118.0,2010-10-07 11:59:00,1,458.45,64,1
14119.0,2010-11-29 10:33:00,2,183.37,11,1
14122.0,2010-10-29 15:11:00,3,362.42,42,1
14123.0,2009-12-06 15:35:00,1,436.18,369,2
14126.0,2010-09-21 14:51:00,1,466.33,80,1
14127.0,2010-11-24 16:56:00,3,1190.37,16,0
14128.0,2010-06-06 14:05:00,1,286.71,187,2
14129.0,2010-11-05 09:59:00,4,1467.48,35,0
14130.0,2010-11-29 17:11:00,3,1398.81,11,0
14131.0,2010-03-01 11:59:00,1,187.87,284,2
14133.0,2009-12-06 12:10:00,1,305.5,369,2
14136.0,2010-11-04 11:53:00,5,1570.81,36,0
14137.0,2010-01-13 12:30:00,1,332.7,331,2
14139.0,2010-08-06 14:00:00,3,670.98,126,1
14142.0,2010-12-01 16:33:00,2,671.34,9,1
14144.0,2010-08-10 15:17:00,1,30.6,122,1
14147.0,2010-11-16 08:11:00,7,2106.8,24,3
14148.0,2010-10-21 14:08:00,1,309.09000000000003,50,1
14151.0,2010-02-04 15:35:00,2,679.45,309,2
14152.0,2010-11-17 14:20:00,5,1376.05,23,0
14153.0,2010-08-13 14:35:00,1,233.4,119,1
14157.0,2010-11-15 15:10:00,3,569.9,25,1
14159.0,2010-11-25 13:32:00,9,3245.0,15,3
14161.0,2010-12-05 13:18:00,5,2208.36,5,3
14163.0,2010-09-03 17:15:00,1,148.71,98,1
14166.0,2010-07-22 19:42:00,2,256.85,141,1
14167.0,2010-09-01 17:15:00,4,721.65,100,0
14168.0,2010-10-15 10:49:00,2,370.45,56,1
14169.0,2010-10-05 08:45:00,2,624.4300000000001,66,1
14170.0,2010-11-29 13:10:00,3,597.33,11,1
14171.0,2009-12-09 13:50:00,1,135.0,366,2
14172.0,2010-04-13 13:26:00,3,402.72,241,2
14173.0,2010-03-08 13:24:00,2,135.16,277,2
14176.0,2010-12-07 11:45:00,2,339.11,3,1
14177.0,2010-11-23 14:23:00,9,1669.93,17,3
14180.0,2010-12-02 13:08:00,9,1570.73,8,3
14181.0,2010-10-25 08:27:00,2,310.55,46,1
14182.0,2010-09-22 11:45:00,4,678.77,79,0
14183.0,2010-10-24 14:45:00,2,286.29,47,1
14186.0,2010-10-08 13:30:00,5,1550.63,63,0
14187.0,2010-08-23 12:06:00,1,123.5,109,1
14189.0,2010-12-06 11:42:00,2,1160.31,4,0
14190.0,2010-02-11 14:27:00,1,79.9,302,2
14191.0,2010-11-10 12:27:00,2,132.9,30,1
14192.0,2010-11-16 17:44:00,1,293.74,24,1
14193.0,2010-11-08 12:31:00,1,356.8,32,1
14195.0,2010-09-26 14:06:00,4,1603.6,75,0
14197.0,2010-10-25 10:01:00,1,390.05,46,1
14198.0,2010-11-04 13:50:00,5,868.33,36,0
14199.0,2010-10-12 08:25:00,3,906.3,59,0
14200.0,2010-04-01 13:01:00,1,379.2,253,2
14201.0,2010-10-26 18:51:00,3,446.1,45,1
14202.0,2010-11-23 17:13:00,3,847.76,17,0
14203.0,2010-11-07 13:35:00,1,339.34,33,1
14204.0,2010-10-13 13:32:00,3,901.93,58,0
14205.0,2010-11-10 14:37:00,7,1947.5,30,3
14206.0,2010-11-16 18:20:00,2,856.85,24,1
14207.0,2010-01-21 09:33:00,1,157.8,323,2
14208.0,2010-06-06 13:11:00,1,415.31,187,2
14209.0,2010-11-19 13:58:00,9,2919.84,21,3
14211.0,2010-10-24 12:54:00,9,2161.19,47,3
14212.0,2010-09-20 11:48:00,1,1119.66,81,1
14213.0,2010-10-31 10:37:00,1,1192.2,40,1
14215.0,2010-12-06 15:34:00,4,1626.61,4,0
14216.0,2010-10-21 15:07:00,1,310.74,50,1
14217.0,2010-12-08 13:28:00,7,1411.91,2,3
14219.0,2010-10-26 10:34:00,2,543.89,45,1
14220.0,2010-05-21 13:29:00,2,882.5999999999999,203,2
14221.0,2010-09-16 14:41:00,8,3084.69,85,3
14224.0,2010-11-14 13:53:00,5,847.78,26,0
14225.0,2010-10-01 10:32:00,4,2037.02,70,0
14226.0,2010-09-24 14:32:00,1,770.34,77,1
14227.0,2010-10-21 10:49:00,5,3017.75,50,3
14228.0,2010-09-28 09:45:00,3,745.5,73,1
14229.0,2010-11-01 13:04:00,4,1046.84,39,0
14230.0,2010-09-30 09:07:00,3,979.8,71,0
14231.0,2010-09-15 09:52:00,1,309.91,86,1
14233.0,2010-08-31 15:03:00,3,1441.55,101,0
14235.0,2010-07-29 17:24:00,4,1573.13,134,0
14236.0,2010-12-02 18:49:00,4,1253.78,8,0
14237.0,2010-12-01 13:20:00,2,471.14,9,1
14238.0,2010-02-15 11:39:00,2,287.38,298,2
14239.0,2010-10-04 15:01:00,10,1882.32,67,3
14240.0,2010-10-12 12:48:00,1,357.15,59,1
14241.0,2010-01-12 15:11:00,1,120.0,332,2
14244.0,2010-02-17 11:40:00,1,366.42,296,2
14247.0,2010-10-31 13:58:00,4,635.89,40,0
14248.0,2010-09-06 14:04:00,2,730.37,95,1
14252.0,2010-11-23 13:36:00,1,350.99,17,1
14253.0,2010-08-03 14:55:00,2,363.4,129,1
14254.0,2010-10-03 11:52:00,1,601.03,68,1
14255.0,2010-06-11 15:54:00,1,1000.63,182,2
14256.0,2010-08-05 09:30:00,3,1504.93,127,0
14257.0,2010-11-24 16:00:00,4,2854.73,16,3
14260.0,2010-08-25 14:55:00,3,824.28,107,0
14263.0,2010-10-12 14:09:00,1,322.93,59,1
14264.0,2010-11-25 17:42:00,4,1183.39,15,0
14265.0,2010-09-01 12:20:00,2,843.17,100,1
14266.0,2010-10-07 13:32:00,1,40.56,64,1
14268.0,2010-08-26 10:45:00,1,354.85,106,1
14269.0,2010-09-26 12:53:00,1,295.73,75,1
14271.0,2010-10-26 17:01:00,1,106.81,45,1
14272.0,2010-05-26 09:49:00,2,482.85,198,2
14274.0,2010-01-22 12:51:00,1,256.6,322,2
14275.0,2010-11-09 09:06:00,6,1189.38,31,0
14276.0,2010-10-28 17:13:00,4,982.94,43,0
14278.0,2010-10-26 12:07:00,1,205.83,45,1
14279.0,2010-07-07 08:42:00,2,191.86,156,2
14281.0,2010-10-27 14:45:00,1,245.15,44,1
14283.0,2010-09-02 14:46:00,4,628.4399999999999,99,0
14284.0,2010-02-24 12:06:00,1,704.4,289,2
14285.0,2010-07-14 14:07:00,4,1374.41,149,0
14290.0,2010-10-22 12:03:00,3,2201.91,49,0
14293.0,2010-12-06 10:18:00,6,2221.37,4,3
14294.0,2010-10-28 16:25:00,1,375.34,43,1
14295.0,2010-09-27 09:48:00,4,2196.71,74,0
14296.0,2010-10-14 14:14:00,2,456.4,57,1
14301.0,2010-10-19 14:09:00,3,1352.04,52,0
14302.0,2010-10-05 08:10:00,3,742.9000000000001,66,1
14303.0,2010-10-28 15:37:00,2,277.94,43,1
14304.0,2010-11-25 10:20:00,2,1341.56,15,0
14306.0,2010-11-26 10:44:00,4,1058.0800000000002,14,0
14307.0,2010-12-01 11:41:00,5,2075.31,9,3
14308.0,2010-06-08 16:48:00,2,1147.02,185,2
14309.0,2010-10-22 13:18:00,2,1428.28,49,0
14310.0,2010-10-03 12:34:00,1,492.1,68,1
14311.0,2010-05-21 10:28:00,1,206.19,203,2
14312.0,2010-11-26 11:40:00,5,1478.7,14,0
14314.0,2010-10-05 08:00:00,1,109.8,66,1
14315.0,2010-05-24 13:56:00,2,716.69,200,2
14316.0,2010-10-13 16:31:00,5,1370.34,58,0
14318.0,2010-09-05 15:32:00,1,158.02,96,1
14319.0,2010-10-11 13:38:00,1,494.85,60,1
14320.0,2010-06-11 12:45:00,3,868.96,182,2
14321.0,2010-10-04 12:48:00,2,687.3100000000001,67,1
14322.0,2010-10-06 15:17:00,4,474.1,65,0
14324.0,2010-10-26 11:44:00,2,701.61,45,1
14325.0,2010-05-19 09:20:00,1,245.48,205,2
14326.0,2010-09-02 13:29:00,2,757.13,99,1
14327.0,2010-11-22 15:24:00,5,1583.28,18,0
14328.0,2010-09-27 16:01:00,1,445.05,74,1
14330.0,2010-03-26 09:10:00,1,200.63,259,2
14332.0,2010-11-23 15:24:00,2,1077.2,17,1
14334.0,2010-10-10 10:33:00,4,1766.27,61,0
14338.0,2010-06-21 10:32:00,1,339.88,172,2
14339.0,2010-10-07 08:50:00,1,310.75,64,1
14341.0,2010-10-15 15:52:00,10,2285.04,56,3
14342.0,2010-10-03 12:46:00,2,249.88,68,1
14343.0,2010-10-14 13:05:00,4,1088.91,57,0
14346.0,2010-10-10 14:19:00,3,1294.17,61,0
14347.0,2009-12-03 10:49:00,1,82.6,372,2
14350.0,2010-11-24 12:01:00,2,689.1,16,1
14353.0,2010-10-25 14:46:00,2,285.9,46,1
14355.0,2010-12-09 12:16:00,3,840.0500000000001,1,0
14358.0,2010-11-15 15:51:00,2,400.06,25,1
14361.0,2010-05-10 12:29:00,1,214.71,214,2
14363.0,2010-11-02 17:01:00,2,227.47000000000003,38,1
14365.0,2010-11-10 09:52:00,2,634.68,30,1
14366.0,2010-07-02 17:23:00,1,136.0,161,2
14369.0,2010-03-07 15:47:00,2,469.13,278,2
14370.0,2010-09-15 10:53:00,6,1175.78,86,0
14372.0,2010-09-22 16:17:00,2,860.08,79,1
14374.0,2010-06-16 14:25:00,1,108.0,177,2
14375.0,2010-09-15 14:45:00,2,875.31,86,1
14376.0,2010-01-25 15:36:00,1,215.46,319,2
14378.0,2010-03-28 12:22:00,1,131.25,257,2
14379.0,2010-11-11 16:29:00,2,920.81,29,1
14380.0,2010-01-26 17:11:00,1,48.96,318,2
14381.0,2010-09-14 16:15:00,1,428.66,87,1
14382.0,2010-11-14 16:32:00,1,620.73,26,1
14384.0,2010-07-27 09:53:00,1,58.5,136,1
14388.0,2010-12-02 11:02:00,9,3488.16,8,3
14389.0,2010-10-11 10:04:00,3,854.55,60,0
14390.0,2010-12-02 11:57:00,5,1747.01,8,0
14391.0,2010-05-12 09:42:00,1,135.6,212,2
14392.0,2010-10-03 12:56:00,1,266.4,68,1
14394.0,2010-05-24 10:43:00,1,93.8,200,2
14396.0,2010-12-03 15:19:00,6,1633.94,7,0
14398.0,2010-11-03 13:46:00,2,707.79,37,1
14399.0,2010-11-10 13:23:00,8,2113.16,30,3
14400.0,2010-10-27 13:59:00,2,1157.77,44,0
14401.0,2010-10-11 15:25:00,9,2744.42,60,3
14402.0,2010-02-25 13:20:00,1,285.6,288,2
14403.0,2010-04-29 08:47:00,2,404.7,225,2
14404.0,2010-12-05 16:00:00,8,1424.79,5,3
14405.0,2010-11-18 11:40:00,1,195.0,22,1
14408.0,2010-08-25 13:08:00,4,1503.2400000000002,107,0
14409.0,2010-12-06 15:06:00,5,1696.64,4,0
14410.0,2010-11-28 14:57:00,2,1546.07,12,0
14412.0,2010-10-11 12:33:00,1,656.16,60,1
14413.0,2010-10-25 14:41:00,3,647.67,46,1
14414.0,2010-11-30 10:12:00,1,902.35,10,1
14417.0,2010-11-17 10:55:00,1,604.2,23,1
14419.0,2010-11-22 11:09:00,1,202.85,18,1
14420.0,2010-11-08 10:49:00,3,1251.65,32,0
14421.0,2010-07-15 12:30:00,4,1656.26,148,0
14423.0,2010-09-28 10:42:00,2,651.41,73,1
14425.0,2010-10-01 10:24:00,3,661.39,70,1
14427.0,2010-08-02 11:25:00,2,900.1800000000001,130,1
14429.0,2010-11-01 10:08:00,1,516.28,39,1
14430.0,2010-07-16 11:35:00,3,1220.9,147,0
14431.0,2010-11-25 14:03:00,3,2143.84,15,0
14433.0,2010-08-31 12:35:00,1,289.6,101,1
14435.0,2010-07-26 12:33:00,1,90.42,137,1
14436.0,2010-06-04 11:32:00,1,182.64,189,2
14437.0,2010-12-09 09:27:00,5,895.84,1,0
14441.0,2010-11-30 19:35:00,7,2898.8,10,3
14442.0,2010-10-21 15:39:00,5,3777.2,50,3
14443.0,2010-12-06 11:03:00,2,966.27,4,1
14444.0,2010-09-09 18:56:00,1,132.04,92,1
14445.0,2010-09-10 11:09:00,1,221.65,91,1
14446.0,2010-11-18 12:08:00,1,201.73,22,1
14447.0,2010-11-04 13:32:00,1,548.5,36,1
14449.0,2010-12-02 14:09:00,5,1575.7,8,0
14450.0,2010-11-25 11:58:00,4,645.19,15,0
14451.0,2010-11-15 14:09:00,10,2646.18,25,3
14452.0,2010-11-09 14:13:00,2,401.15,31,1
14454.0,2010-11-28 13:26:00,5,977.3,12,0
14455.0,2010-10-03 15:48:00,4,628.21,68,0
14458.0,2010-11-24 12:43:00,1,237.42,16,1
14459.0,2010-02-26 13:26:00,1,3537.821,287,2
14460.0,2010-11-08 15:00:00,6,659.16,32,0
14462.0,2010-10-03 14:13:00,1,265.99,68,1
14463.0,2010-07-28 11:35:00,1,256.95,135,1
14464.0,2010-05-20 18:00:00,2,111.0,204,2
14465.0,2010-10-07 15:09:00,8,2887.4100000000003,64,3
14466.0,2010-12-02 13:36:00,7,2374.5,8,3
14467.0,2010-11-15 11:01:00,8,1622.23,25,3
14468.0,2009-12-06 12:21:00,1,204.24,369,2
14469.0,2010-10-19 14:30:00,4,2112.21,52,0
14470.0,2010-10-05 12:39:00,1,250.85,66,1
14471.0,2010-04-27 17:12:00,2,400.95,227,2
14472.0,2010-01-19 13:09:00,1,291.38,325,2
14474.0,2010-05-09 12:12:00,1,730.42,215,2
14475.0,2010-10-27 09:20:00,1,225.3,44,1
14477.0,2010-09-29 14:05:00,3,660.0,72,1
14478.0,2010-11-22 15:29:00,4,1276.66,18,0
14479.0,2010-12-09 12:59:00,3,982.86,1,0
14480.0,2010-11-02 12:35:00,3,1020.47,38,0
14481.0,2010-10-28 19:20:00,3,1674.98,43,0
14482.0,2010-11-25 15:26:00,6,2289.76,15,3
14483.0,2009-12-03 10:16:00,1,120.0,372,2
14484.0,2010-11-03 13:50:00,3,749.0600000000001,37,1
14486.0,2010-07-16 09:42:00,2,175.5,147,1
14487.0,2010-12-06 13:22:00,2,257.28000000000003,4,1
14489.0,2010-09-28 15:26:00,3,1111.55,73,0
14490.0,2010-10-29 15:04:00,2,1273.47,42,0
14491.0,2010-12-02 12:10:00,1,127.2,8,1
14492.0,2010-10-05 13:21:00,7,1921.91,66,3
14493.0,2010-11-14 16:16:00,5,2746.91,26,3
14494.0,2010-11-03 13:13:00,2,261.9,37,1
14495.0,2010-02-18 08:49:00,1,51.0,295,2
14496.0,2010-12-01 15:35:00,6,2129.42,9,3
14497.0,2010-02-04 09:59:00,1,221.69,309,2
14498.0,2010-11-03 11:11:00,5,1953.95,37,0
14499.0,2010-11-30 14:28:00,4,1323.65,10,0
14506.0,2010-12-05 14:25:00,3,1278.5,5,0
14507.0,2010-11-26 11:24:00,5,1901.25,14,0
14508.0,2010-11-28 13:21:00,3,598.52,12,1
14509.0,2010-06-23 13:21:00,1,110.95,170,2
14510.0,2010-11-29 12:46:00,3,1007.28,11,0
14512.0,2010-11-21 13:00:00,5,948.19,19,0
14513.0,2010-09-29 12:11:00,3,332.42,72,1
14514.0,2010-09-29 13:14:00,6,3543.63,72,3
14515.0,2010-11-17 12:24:00,6,1647.17,23,0
14516.0,2010-07-11 14:07:00,1,163.92,152,1
14519.0,2010-01-25 11:18:00,2,206.09,319,2
14521.0,2010-08-05 16:35:00,1,199.45,127,1
14522.0,2010-04-23 10:45:00,4,784.08,231,2
14524.0,2010-10-26 11:21:00,4,1066.03,45,0
14526.0,2010-11-15 13:32:00,1,262.4,25,1
14530.0,2010-11-08 13:05:00,10,3271.49,32,3
14531.0,2010-08-17 10:16:00,1,376.34,115,1
14532.0,2010-10-24 12:24:00,7,2926.33,47,3
14533.0,2010-10-28 16:42:00,4,1516.65,43,0
14534.0,2010-11-07 10:44:00,8,1824.06,33,3
14535.0,2010-11-09 16:03:00,6,3166.54,31,3
14537.0,2010-03-26 13:44:00,1,285.84000000000003,259,2
14538.0,2010-06-27 10:23:00,3,982.59,166,0
14540.0,2010-11-25 10:51:00,8,2799.08,15,3
14541.0,2010-10-19 15:07:00,6,1038.03,52,0
14544.0,2010-08-26 16:00:00,1,957.98,106,1
14545.0,2010-02-03 15:23:00,1,349.25,310,2
14546.0,2010-11-28 12:15:00,6,2619.81,12,3
14548.0,2010-08-12 15:48:00,7,1974.69,120,3
14549.0,2010-10-15 08:26:00,3,627.3100000000001,56,1
14550.0,2010-11-16 14:05:00,2,587.69,24,1
14551.0,2010-10-24 14:45:00,5,693.81,47,0
14552.0,2010-11-24 12:36:00,2,346.21,16,1
14553.0,2010-10-24 12:00:00,4,982.27,47,0
14555.0,2010-11-23 11:35:00,4,1991.49,17,0
14556.0,2010-04-22 14:57:00,3,835.34,232,2
14558.0,2010-02-23 12:51:00,3,655.5,290,2
14559.0,2010-11-14 16:05:00,1,75.6,26,1
14562.0,2010-11-14 11:10:00,8,1654.63,26,3
14563.0,2010-07-18 12:01:00,2,679.44,145,1
14564.0,2010-10-01 09:02:00,2,2605.62,70,0
14565.0,2010-08-23 09:48:00,1,760.1,109,1
14566.0,2010-10-18 14:57:00,3,2660.0,53,0
14568.0,2010-09-30 17:15:00,1,919.7,71,1
14569.0,2010-09-13 10:51:00,3,371.59,88,1
14570.0,2010-09-22 13:07:00,1,395.69,79,1
14571.0,2010-10-10 15:06:00,1,161.65,61,1
14572.0,2010-10-18 17:11:00,4,2782.34,53,3
14573.0,2010-12-02 19:59:00,5,968.0,8,0
14574.0,2009-12-07 12:42:00,1,143.70000000000002,368,2
14575.0,2010-08-08 14:51:00,1,460.71,124,1
14576.0,2010-12-02 17:51:00,1,35.400000000000006,8,1
14577.0,2010-11-10 12:19:00,3,514.54,30,1
14579.0,2010-10-03 14:36:00,1,105.56,68,1
14580.0,2010-07-09 15:20:00,1,14.85,154,2
14581.0,2010-06-13 15:48:00,1,295.2,180,2
14583.0,2010-11-21 15:28:00,3,728.48,19,1
14584.0,2010-10-14 13:48:00,4,705.65,57,0
14585.0,2010-11-22 12:44:00,4,986.22,18,0
14588.0,2010-05-10 15:08:00,1,135.39,214,2
14589.0,2010-12-03 11:42:00,1,39.75,7,1
14593.0,2010-11-07 12:51:00,9,3094.02,33,3
14594.0,2010-12-01 13:54:00,1,255.0,9,1
14595.0,2010-09-12 12:47:00,2,423.85,89,1
14596.0,2010-03-23 12:13:00,1,229.47,262,2
14597.0,2010-11-25 13:38:00,4,1318.39,15,0
14598.0,2010-05-19 13:07:00,1,162.07,205,2
14599.0,2010-11-14 14:49:00,2,474.54,26,1
14600.0,2010-11-11 15:56:00,1,471.84,29,1
14602.0,2010-02-21 15:47:00,1,205.36,292,2
14604.0,2010-03-16 13:00:00,1,143.86,269,2
14605.0,2010-11-30 14:07:00,4,937.16,10,0
14608.0,2010-11-25 15:52:00,7,1567.79,15,3
14609.0,2010-11-14 10:14:00,6,884.64,26,0
14610.0,2010-11-09 10:58:00,2,24.35,31,1
14611.0,2010-09-22 09:19:00,2,604.3299999999999,79,1
14612.0,2010-10-20 16:01:00,1,877.7,51,1
14613.0,2010-01-28 13:02:00,1,76.32000000000001,316,2
14614.0,2010-11-18 13:04:00,1,295.13,22,1
14615.0,2010-11-10 13:36:00,5,951.76,30,0
14616.0,2010-11-19 16:33:00,2,121.7,21,1
14617.0,2010-11-02 11:41:00,2,190.47000000000003,38,1
14618.0,2010-11-28 10:24:00,4,788.88,12,0
14619.0,2010-06-16 14:41:00,1,896.8000000000001,177,2
14621.0,2010-07-16 07:50:00,4,1212.21,147,0
14623.0,2010-11-24 15:26:00,5,1170.33,16,0
14624.0,2010-10-20 15:16:00,4,588.22,51,0
14625.0,2010-11-30 12:33:00,9,3598.25,10,3
14626.0,2010-11-09 09:23:00,7,2619.65,31,3
14627.0,2010-11-25 16:32:00,1,462.75,15,1
14628.0,2010-09-23 18:24:00,3,1326.04,78,0
14630.0,2010-08-12 16:38:00,1,338.65,120,1
14631.0,2010-11-18 10:37:00,3,1018.71,22,0
14634.0,2010-09-28 10:40:00,4,2124.46,73,0
14635.0,2010-09-12 10:47:00,1,215.22,89,1
14637.0,2010-01-31 15:52:00,1,106.68,313,2
14639.0,2010-10-27 13:47:00,3,1994.47,44,0
14640.0,2010-10-26 09:45:00,4,1541.98,45,0
14643.0,2010-04-01 08:33:00,3,986.08,253,2
14644.0,2010-10-21 10:10:00,5,1416.96,50,0
14645.0,2010-03-15 11:33:00,1,279.8,270,2
14647.0,2010-07-04 13:27:00,1,276.75,159,2
14649.0,2010-11-22 13:59:00,5,2358.02,18,3
14650.0,2010-04-29 20:27:00,1,62.5,224,2
14651.0,2010-11-10 16:05:00,7,1379.52,30,3
14653.0,2010-07-14 12:19:00,5,1666.99,149,0
14654.0,2009-12-01 12:57:00,1,246.86,374,2
14655.0,2010-11-16 12:28:00,3,1946.28,24,0
14656.0,2010-10-20 13:26:00,3,523.6,51,1
14657.0,2010-10-06 15:33:00,2,612.65,65,1
14662.0,2010-10-08 13:31:00,3,645.16,63,1
14663.0,2010-10-05 13:21:00,2,490.6,66,1
14665.0,2010-10-08 14:40:00,2,913.95,63,1
14668.0,2010-09-20 15:03:00,1,111.63,81,1
14669.0,2010-03-16 09:39:00,4,1973.94,269,2
14670.0,2009-12-07 13:59:00,1,190.47,368,2
14671.0,2010-06-08 13:39:00,2,1127.45,185,2
14672.0,2010-07-12 10:23:00,2,347.59,151,1
14673.0,2010-12-07 12:49:00,3,1674.41,3,0
14674.0,2010-07-18 14:25:00,1,173.66,145,1
14675.0,2010-11-16 12:22:00,1,462.15,24,1
14677.0,2010-04-26 09:48:00,1,184.91,228,2
14678.0,2010-05-09 14:32:00,1,403.39,215,2
14679.0,2010-11-23 11:51:00,3,1289.44,17,0
14681.0,2010-11-17 15:42:00,3,376.2000000000001,23,1
14682.0,2010-10-07 09:53:00,4,1462.81,64,0
14683.0,2010-04-30 17:18:00,1,146.56,224,2
14684.0,2010-11-14 14:07:00,1,232.27,26,1
14686.0,2010-10-21 18:31:00,5,885.83,50,0
14687.0,2010-11-04 18:56:00,2,773.6800000000001,36,1
14688.0,2010-12-01 09:37:00,8,2082.7,9,3
14690.0,2010-11-12 14:51:00,2,422.63,28,1
14692.0,2010-11-24 12:40:00,8,1153.54,16,3
14693.0,2010-10-10 13:26:00,6,992.46,61,0
14694.0,2010-04-01 19:46:00,1,244.31,253,2
