,Recency,Frequency,Monetary
2129,-0.42043486264057456,0.9490285586984446,0.24217256975811263
2130,0.9947223748071384,-0.8091666242446708,-0.7796864514671217
2131,-0.13740341515103197,-0.8091666242446708,-0.03424525247082861
2132,-0.38000179871349704,-0.3696178285088919,-0.7121365351956137
2133,-0.9763894916378903,0.5094797629626657,1.4368633907530595
2134,-0.9056316297655047,-0.3696178285088919,-0.4776455464029595
2135,-0.9460646936925823,0.5094797629626657,0.7211829346591183
2136,0.8633149170441365,-0.8091666242446708,-0.8539678747388761
2137,-0.966281225656121,1.3885773544342235,0.1747491091699369
2138,-0.9561729596743516,0.5094797629626657,-0.7704122819770141
2140,2.015657238965846,2.2676749459057812,-0.6920293288333664
2141,0.6409330654452102,0.06993096722688691,-0.5793031196913698
2142,-0.14751168113280133,-0.3696178285088919,-0.4689035445802088
2143,-0.9157398957472741,-0.3696178285088919,-0.27830547401469946
2144,-0.6023836503124234,1.3885773544342235,0.8827293174038178
2145,-0.5417340544218071,0.9490285586984446,2.302843200899127
2146,-0.4507596605858827,1.8281261501700024,1.6307229641511825
2147,-0.6933580441483478,-0.8091666242446708,1.8061666759516286
2149,-0.5316257884400377,-0.8091666242446708,0.4678952117939885
2150,2.015657238965846,-0.8091666242446708,-0.8107734736196623
2152,-0.9258481617290435,1.3885773544342235,-0.522090202819882
2153,1.6315431316586093,-0.8091666242446708,-0.5790163362666697
2154,2.2986886864553884,-0.8091666242446708,-0.7861146153698505
2155,-0.8146572359295803,0.5094797629626657,0.8038586066244593
2156,-0.005995957388030038,-0.3696178285088919,-0.6495274231228774
2157,-0.6327084482577315,-0.8091666242446708,0.021468261298289572
2159,-0.40021833067703577,0.06993096722688691,3.7473442134675627
2161,-0.8247655019113497,-0.3696178285088919,0.67250050742576
2162,-0.7135745761118866,-0.3696178285088919,2.25037989927661
2163,0.2972520220650513,-0.8091666242446708,-0.2868894062332848
2165,-0.673141512184809,-0.3696178285088919,0.19574903243951863
2166,1.227212492387834,-0.8091666242446708,-0.38924022764282085
2167,-0.8955233637837353,0.06993096722688691,2.005639225722427
2168,1.0553719706977547,0.06993096722688691,-0.48985454154373925
2169,-0.6832497781665784,1.8281261501700024,1.8021231049345958
2170,1.2171042264060647,-0.8091666242446708,2.198149185785938
2171,-0.43054312862234395,0.06993096722688691,0.2929964637717128
2172,-0.10707861720572383,-0.3696178285088919,-0.759826134772333
2173,-0.7641159060207334,0.5094797629626657,1.0772377288914199
2174,0.2871437560832819,-0.3696178285088919,0.025026332816814167
2175,-0.8854150978019659,-0.8091666242446708,-0.4491011867402806
2176,1.146346364533679,-0.8091666242446708,-0.7218103949705398
2177,-0.09697035122395445,-0.3696178285088919,-0.6217914765786448
2178,2.6120449318902392,-0.8091666242446708,-0.8052071654158357
2179,1.065480236679524,-0.3696178285088919,1.8381810397819403
2181,0.15573629832028002,0.06993096722688691,-0.4551274022209885
2182,-0.38000179871349704,-0.3696178285088919,-0.6273931622653083
2183,-0.2890274048775726,1.3885773544342235,-0.028923575797258207
2184,-0.7843324379842722,1.3885773544342235,0.603973570458029
2185,-0.8449820338748885,0.9490285586984446,0.1977023211195633
2186,1.196887694442526,-0.3696178285088919,-0.6684333004934672
2187,0.00411230859373934,-0.8091666242446708,-0.5287953648861007
2188,-0.6327084482577315,0.5094797629626657,1.040640851965112
2189,-0.9460646936925823,0.9490285586984446,-0.2531912247624111
2190,-0.7641159060207334,0.06993096722688691,-0.5519992300651894
2191,0.044545372520816855,-0.3696178285088919,-0.2623208734715676
2192,0.3983346818827451,-0.8091666242446708,-0.4210009273940664
2193,0.7925570551717509,-0.8091666242446708,-0.8195342932524327
2194,-0.8955233637837353,1.3885773544342235,0.46155586795455295
2195,1.7932753873669194,-0.8091666242446708,-0.7564810808632315
2196,-0.592275384330654,0.5094797629626657,0.5931066615278541
2197,-0.673141512184809,0.06993096722688691,0.21621603532934267
2198,0.1153032343932025,1.8281261501700024,0.2911929648594249
2199,1.2878620882784504,-0.8091666242446708,-0.7880716676118991
2200,-0.8753068318201965,0.06993096722688691,-0.7747027426615051
2201,0.6510413314269795,0.5094797629626657,-0.6741509038898521
2202,2.1369564307470785,-0.8091666242446708,-0.6120491199752469
2203,-0.2890274048775726,-0.3696178285088919,-0.8343627275479544
2204,-0.7337911080754252,0.06993096722688691,-0.2011486893719354
2205,1.5708935357679932,-0.8091666242446708,-0.8161034301296415
2206,1.3586199501508363,-0.8091666242446708,-0.8596282719928012
2207,-0.6023836503124234,1.8281261501700024,1.9834552858464063
2208,-0.6124919162941928,-0.8091666242446708,-0.4872275752649895
2209,-0.4608679265676521,-0.3696178285088919,-0.49407198912535394
2210,-0.026212489351568793,-0.3696178285088919,2.8660911159971083
2211,-0.17783647907810948,-0.8091666242446708,-0.43873407884422877
2213,-0.7438993740571946,0.06993096722688691,-0.30851859706992524
2214,-0.7135745761118866,-0.8091666242446708,2.4690405935682938
2215,-0.24859434095049512,-0.8091666242446708,-0.6985666360342093
2216,1.1362380985519098,-0.8091666242446708,-0.5627667809584604
2217,-0.8348737678931191,-0.3696178285088919,0.5074457321809881
2218,-0.18794474505987885,-0.8091666242446708,-0.12231260336301342
2219,1.3384034181872975,-0.8091666242446708,-0.8037175475746764
2220,-0.8348737678931191,0.5094797629626657,2.518453904542818
2221,1.8842497812028438,-0.8091666242446708,2.350437958713347
2222,1.1362380985519098,-0.8091666242446708,-0.19304799851465593
2223,2.7333441236714715,-0.8091666242446708,-0.8190909456483687
2224,0.0647619044843556,-0.3696178285088919,2.5084330443511287
2227,-0.7843324379842722,1.3885773544342235,-0.5556860154042486
2228,0.7824487891899815,-0.3696178285088919,0.557983595482289
2230,0.6510413314269795,-0.8091666242446708,-0.5573201540263591
2231,2.1874977606559254,-0.8091666242446708,-0.6743880082961003
2232,-0.06664555327864631,0.5094797629626657,0.32542481942245727
2233,-0.6327084482577315,0.9490285586984446,0.11780942689993516
2234,-0.32946046880465013,-0.8091666242446708,-0.7728262306463408
2235,-0.7438993740571946,0.5094797629626657,-0.4311813626147229
2236,0.15573629832028002,0.06993096722688691,2.5904433185541733
2237,-0.8449820338748885,-0.8091666242446708,-0.6474273555246792
2238,1.702300993530995,-0.8091666242446708,-0.7959646098465611
2241,2.632261463853778,-0.8091666242446708,-0.8422669604686283
2242,-0.592275384330654,-0.3696178285088919,-0.7679862899092746
2244,2.662586261799086,-0.8091666242446708,-0.8523864259848208
2245,0.5802834695545939,0.06993096722688691,-0.7982340377349366
2246,-0.8247655019113497,0.06993096722688691,0.07104340543898259
2247,-0.8348737678931191,-0.8091666242446708,-0.8247927420843371
2248,-0.7337911080754252,-0.3696178285088919,-0.5374470412207568
2251,-0.7641159060207334,-0.8091666242446708,-0.5202392830263446
2252,-0.8449820338748885,1.8281261501700024,0.6312014361317299
2253,-0.8045489699478109,-0.3696178285088919,-0.5478066219928008
2254,-0.6327084482577315,2.2676749459057812,3.3808372548379206
2256,1.4495943439867607,-0.8091666242446708,-0.832263412662157
2257,-0.9056316297655047,-0.3696178285088919,-0.6904283095568905
2259,-0.9763894916378903,-0.3696178285088919,-0.10770697193812499
2260,0.4994173417004389,-0.8091666242446708,-0.5306839202996776
2261,-0.8753068318201965,1.3885773544342235,-0.026006062531804135
2262,2.652477995817317,-0.8091666242446708,-0.7606917540332391
2263,-0.592275384330654,-0.3696178285088919,-0.7054389002534031
2264,-0.5417340544218071,-0.8091666242446708,-0.5526495735794702
2266,-0.8854150978019659,-0.8091666242446708,-0.5791518244988115
2267,0.4994173417004389,0.06993096722688691,-0.6894806446442985
2268,-0.03632075533333817,-0.8091666242446708,-0.8302130240824107
2270,-0.9258481617290435,-0.8091666242446708,-0.8288890029694248
2271,1.4495943439867607,-0.3696178285088919,0.7576157202820548
2273,1.3384034181872975,-0.8091666242446708,-0.8064837656475721
2274,-0.42043486264057456,0.9490285586984446,-0.5441130622421345
2275,-0.8550902998566579,2.2676749459057812,0.34830200741960404
2276,-0.6933580441483478,1.3885773544342235,-0.2453043042269555
2277,1.62143486567684,-0.8091666242446708,-0.6807122978875202
2279,1.78316712138515,-0.8091666242446708,-0.7011732790781379
2280,1.065480236679524,-0.8091666242446708,-0.05569755589328388
2281,-0.6630332462030396,-0.3696178285088919,-0.7820680335032147
2282,-0.8045489699478109,0.5094797629626657,1.026916646761546
2283,-0.39011006469526643,-0.3696178285088919,0.6334671004581016
2284,0.5196338736639776,0.06993096722688691,0.9529024363920714
2285,0.00411230859373934,-0.3696178285088919,-0.8166536628946174
2286,-0.7135745761118866,-0.3696178285088919,-0.6181536175456368
2290,-0.8348737678931191,0.06993096722688691,0.09970067196177977
2291,1.5708935357679932,0.06993096722688691,-0.4067317584123302
2292,-0.9157398957472741,0.06993096722688691,-0.016617480756776777
2293,1.5810018017497625,-0.8091666242446708,-0.8592255708583796
2294,2.632261463853778,-0.3696178285088919,-0.8400464588863039
2295,-0.8045489699478109,0.06993096722688691,-0.22410942844556955
2296,-0.8753068318201965,2.2676749459057812,-0.27123449372169794
2298,-0.8753068318201965,-0.8091666242446708,-0.8520687813516883
2299,-0.6428167142395009,-0.3696178285088919,-0.7421690072746503
2301,-0.7135745761118866,0.06993096722688691,1.4807118989485581
2302,2.1672812286923864,-0.8091666242446708,0.1826262444441823
2303,-0.8146572359295803,0.9490285586984446,0.25385692435554325
2304,1.2069959604242955,0.06993096722688691,-0.6650634070751397
2305,0.24671069215620442,-0.8091666242446708,0.31052713558606293
2306,-0.9864977576196597,0.9490285586984446,0.20460619925958992
2307,1.1362380985519098,-0.8091666242446708,-0.7382646880517634
2308,-0.35978526674995825,-0.8091666242446708,-0.595315570593331
2309,-0.17783647907810948,-0.8091666242446708,-0.409770458374311
2310,-0.3496770007681889,0.5094797629626657,0.12499481947785643
2312,-0.9561729596743516,2.2676749459057812,1.7591989275672653
2313,1.8741415152210745,-0.8091666242446708,-0.8162532198973982
2314,-0.9056316297655047,0.9490285586984446,-0.527338866390576
2315,-0.7337911080754252,2.2676749459057812,2.013106132738243
2316,0.8127735871352896,2.2676749459057812,0.8088746820633098
2317,-0.4810844585311908,-0.8091666242446708,-0.19870839576858101
2319,1.490027407913838,-0.8091666242446708,0.8729237329587534
2322,-0.24859434095049512,-0.8091666242446708,-0.5989037506078869
2323,-0.673141512184809,0.06993096722688691,-0.18117847666663156
2324,-0.5417340544218071,-0.8091666242446708,-0.5238681095105431
2325,-0.35978526674995825,2.2676749459057812,2.3029004070415864
2326,-0.7034663101301172,1.8281261501700024,1.8182040526650287
2327,-0.8753068318201965,0.9490285586984446,1.5163272389042384
2328,-0.42043486264057456,-0.8091666242446708,-0.5287637509652676
2329,-0.05653728729687693,-0.3696178285088919,0.03194225435525337
2330,-0.9763894916378903,2.70722374164156,1.7133090633408297
2331,-0.12729514916926257,0.5094797629626657,3.638584798677719
2332,1.833708451293997,-0.8091666242446708,-0.6524893464199778
2333,1.8134919193304582,-0.8091666242446708,-0.2214636443568001
2335,-0.8045489699478109,-0.8091666242446708,-0.6811338168319615
2336,-0.6832497781665784,-0.8091666242446708,-0.8436858233441135
2337,-0.2587026069322645,-0.3696178285088919,-0.3183068691297711
2338,-0.5013009904947295,0.5094797629626657,1.75814287206896
2340,-0.11718688318749321,-0.3696178285088919,-0.358378266498116
2342,-0.673141512184809,2.2676749459057812,3.4776451021280543
2343,2.692911059744394,-0.8091666242446708,-0.5143523193397824
2344,-0.4911927245129602,-0.3696178285088919,-0.3890798999014531
2345,-0.9157398957472741,0.06993096722688691,-0.3719489183719211
2346,-0.4810844585311908,-0.8091666242446708,-0.7242115475290534
2348,0.5903917355363633,-0.3696178285088919,-0.637008310472973
2349,-0.43054312862234395,-0.3696178285088919,-0.11737481001384473
2350,-0.7641159060207334,0.5094797629626657,0.21446296814790758
2351,-0.9157398957472741,0.5094797629626657,-0.09469633809050604
2352,-0.7742241720025028,-0.3696178285088919,-0.766784960917617
2353,-0.9864977576196597,1.8281261501700024,0.3594587106240823
2354,-0.8449820338748885,1.3885773544342235,0.5869058167701633
2355,2.0055489729840765,-0.3696178285088919,-0.5339070347998514
2356,-0.13740341515103197,0.06993096722688691,-0.28079318849930357
2357,-0.5215175224582683,0.06993096722688691,0.6645435846370311
2358,0.09508670242966374,-0.3696178285088919,-0.3494631408231841
2359,0.9441810448982916,-0.8091666242446708,-0.7768524892781553
2360,2.652477995817317,-0.8091666242446708,-0.8521199657949419
2361,-0.11718688318749321,0.9490285586984446,3.1924423734695173
2362,-0.4608679265676521,2.2676749459057812,2.6774711736208694
2363,-0.592275384330654,-0.8091666242446708,-0.752607622848777
2364,-0.42043486264057456,-0.3696178285088919,-0.45314475775731317
2365,-0.6832497781665784,-0.3696178285088919,0.8931393299067144
2366,-0.9763894916378903,2.2676749459057812,1.7588993480317514
2367,-0.8449820338748885,2.70722374164156,0.9026197425946381
2368,1.378836482114375,-0.3696178285088919,-0.6626487056934122
2369,0.10519496841143312,-0.8091666242446708,-0.5195196899711914
2370,0.8532066510623671,0.06993096722688691,-0.7693630008903156
2371,-0.12729514916926257,-0.8091666242446708,-0.8554379220576149
2372,-0.43054312862234395,-0.8091666242446708,-0.3766691778372621
2373,-0.4507596605858827,-0.8091666242446708,-0.8005012074861096
2374,1.5607852697862237,-0.8091666242446708,-0.7112490872750847
2375,-0.6933580441483478,0.06993096722688691,-0.4959138763700819
2376,1.9853324410205377,-0.8091666242446708,-0.7797466684591848
2378,1.3586199501508363,-0.3696178285088919,-0.43908107926099194
2379,-0.40021833067703577,0.9490285586984446,-0.1674038397322129
2380,2.288580420473619,-0.8091666242446708,-0.6974036953749921
2381,1.6315431316586093,-0.8091666242446708,-0.7381517811916453
2382,0.13551976635674126,-0.8091666242446708,-0.7943967099157198
2383,0.3983346818827451,-0.3696178285088919,0.28693411809576697
2384,-0.9460646936925823,0.06993096722688691,-0.3812366366852431
2385,1.277753822296681,-0.8091666242446708,-0.8287121155552396
2386,-0.4608679265676521,-0.8091666242446708,-0.17074437736690956
2387,0.9441810448982916,-0.3696178285088919,-0.6148236178845511
2388,-0.8449820338748885,1.8281261501700024,0.4877193982935398
2389,-0.9763894916378903,0.06993096722688691,-0.4742425336389973
2390,-0.09697035122395445,0.06993096722688691,-0.1223118506506126
2391,0.9340727789165222,0.9490285586984446,-0.5170470297346031
2392,-0.9460646936925823,2.2676749459057812,1.2711447231707926
2393,-0.42043486264057456,0.5094797629626657,-0.52129533852465
2394,0.7824487891899815,-0.8091666242446708,-0.7247060795763709
2396,0.8835314490076752,-0.8091666242446708,-0.8453688882722751
2398,-0.5215175224582683,0.06993096722688691,-0.1909547053280648
2399,-0.6327084482577315,-0.8091666242446708,-0.8138746487109084
2400,-0.7337911080754252,-0.8091666242446708,-0.7523426680836997
2401,-0.7641159060207334,2.2676749459057812,2.0004485210065943
2402,-0.8449820338748885,-0.3696178285088919,-0.28267045322686857
2403,-0.6327084482577315,-0.3696178285088919,-0.8386501773828422
2404,-0.8247655019113497,-0.3696178285088919,-0.46786329604231985
2405,0.9138562469529834,-0.8091666242446708,-0.7191683744437743
2406,-0.9157398957472741,2.70722374164156,0.44638645494147416
2407,-0.2688108729140339,-0.3696178285088919,0.2568775592199052
2408,-0.42043486264057456,-0.8091666242446708,-0.5892697845902025
2409,-0.2789191388958033,-0.3696178285088919,1.004300649967473
2411,-0.04642902131510755,-0.3696178285088919,-0.7631975336154619
2412,1.5810018017497625,-0.8091666242446708,-0.8502253886821587
2413,-0.8854150978019659,1.3885773544342235,0.8917302522924393
2416,-0.026212489351568793,3.5863213331131174,-0.35192300494895895
2417,-0.9157398957472741,0.06993096722688691,0.0867773527526522
2418,0.3073602880468207,1.3885773544342235,2.4782214267207046
2419,-0.8449820338748885,3.5863213331131174,2.385266714210204
2420,-0.7742241720025028,0.5094797629626657,0.4819167383958658
2421,0.4893090757186695,0.5094797629626657,1.2558398219255722
2422,-0.2081612770234176,-0.8091666242446708,-0.8075255196102624
2423,-0.2890274048775726,-0.3696178285088919,0.33583709006255635
2424,2.0560903028929234,-0.8091666242446708,-0.5148588947855127
2425,-0.06664555327864631,-0.3696178285088919,-0.3520103195874503
2428,1.5102439398773768,-0.8091666242446708,-0.7699124809428909
2429,1.429377812023222,0.06993096722688691,1.7387492370626594
2430,-0.4507596605858827,-0.8091666242446708,-0.725060607117142
2431,-0.5417340544218071,-0.8091666242446708,-0.7970605591021083
2432,-0.4507596605858827,0.9490285586984446,-0.321675257123297
2433,1.702300993530995,-0.8091666242446708,-0.5019686949220198
2434,-0.673141512184809,0.06993096722688691,0.09907516795672493
2435,-0.3193522028228808,-0.8091666242446708,-0.7288595466039185
2436,0.00411230859373934,-0.3696178285088919,-0.8386720060424652
2438,0.044545372520816855,-0.3696178285088919,-0.2523203365146995
2440,-0.4608679265676521,-0.3696178285088919,2.5012935672296552
2441,0.45898427777336137,-0.8091666242446708,-0.7181062972462626
2442,-0.3193522028228808,0.9490285586984446,1.308838302065049
2443,0.6712578633905183,0.06993096722688691,1.4463091786705466
2444,-0.6428167142395009,-0.3696178285088919,-0.11346070552974777
2446,2.76366892161678,-0.3696178285088919,0.9723419868548203
2447,-0.32946046880465013,1.8281261501700024,0.06226452070859332
2448,-0.8955233637837353,2.70722374164156,0.41443832980243245
2449,1.196887694442526,-0.3696178285088919,3.817974228883095
2450,0.2972520220650513,0.06993096722688691,0.5360646103713452
2451,-0.4507596605858827,-0.8091666242446708,-0.4433211082146302
2452,-0.09697035122395445,0.9490285586984446,-0.7049782402641207
2453,-0.17783647907810948,0.06993096722688691,1.1453514267511182
2455,-0.5518423204035765,-0.3696178285088919,2.618695625805346
2457,-0.03632075533333817,-0.3696178285088919,0.5839913143543127
2458,-0.7742241720025028,0.5094797629626657,0.6969757038497795
2459,-0.9864977576196597,-0.3696178285088919,-0.17051781093427237
2461,-0.7034663101301172,-0.3696178285088919,0.35972517081396116
2462,0.8026653211535202,-0.3696178285088919,-0.7904238938643613
2463,-0.43054312862234395,0.06993096722688691,1.473645434929961
2464,1.2676455563149116,-0.8091666242446708,0.857402803254507
2465,-0.3193522028228808,1.3885773544342235,0.957421721646402
2466,0.3073602880468207,0.5094797629626657,0.8090658710131103
2467,2.692911059744394,-0.3696178285088919,3.065030745388149
2468,-0.09697035122395445,-0.3696178285088919,0.3384286788584691
2469,1.065480236679524,-0.8091666242446708,0.33377917435880206
2471,-0.8854150978019659,-0.8091666242446708,-0.3596232528090192
2472,2.773777187598549,-0.8091666242446708,-0.8361775171462541
2473,-0.8753068318201965,0.06993096722688691,-0.004537199436531716
2474,0.22649416019266566,-0.8091666242446708,-0.6367079782250586
2477,-0.7034663101301172,-0.3696178285088919,-0.11169484223749913
2478,0.7420157252629039,0.06993096722688691,-0.5744526409806926
2479,-0.7843324379842722,-0.8091666242446708,-0.8352629715792966
2480,-0.3496770007681889,0.06993096722688691,-0.6320825605222169
2481,1.6012183337133012,-0.8091666242446708,-0.8476157347886271
2482,-0.8753068318201965,0.5094797629626657,-0.1309815920828877
2483,0.6409330654452102,-0.8091666242446708,-0.7502696981319297
2484,0.6409330654452102,-0.8091666242446708,-0.8552399586962077
2486,0.13551976635674126,-0.8091666242446708,-0.1800426336538426
2488,-0.32946046880465013,-0.8091666242446708,-0.21565496275991985
2489,-0.966281225656121,2.70722374164156,0.8225281323012018
2490,-0.3092439368411114,-0.8091666242446708,-0.6481845841998718
2491,-0.9561729596743516,3.146772537377339,-0.15037071081478334
2492,-0.06664555327864631,0.5094797629626657,0.09422393653364695
2493,-0.9056316297655047,3.146772537377339,-0.2585821509768541
2494,1.5607852697862237,0.06993096722688691,-0.7042541309345627
2495,-0.8247655019113497,-0.8091666242446708,1.6541910313829475
2496,-0.5013009904947295,-0.3696178285088919,0.14694391308483176
2498,1.2171042264060647,-0.8091666242446708,-0.7570320663406083
2499,1.651759663622148,-0.8091666242446708,-0.7822682550018243
2500,-0.673141512184809,0.06993096722688691,-0.7202492694513057
2501,-0.2587026069322645,-0.8091666242446708,-0.861935335501216
2502,-0.8550902998566579,-0.3696178285088919,-0.6345236068379722
2505,1.8539249832575357,-0.8091666242446708,-0.8143247707265795
2507,0.9947223748071384,-0.3696178285088919,-0.6395426931264259
2508,-0.592275384330654,0.5094797629626657,-0.38988379674549456
2509,-0.9460646936925823,-0.8091666242446708,-0.7570283027786043
2510,-0.9561729596743516,1.3885773544342235,0.3043473667755943
2511,-0.3092439368411114,-0.3696178285088919,-0.2686624754482056
2513,-0.47097619254942147,0.06993096722688691,0.333602286944617
2514,-0.5720588523671152,0.06993096722688691,0.9603610635714791
2515,-0.6327084482577315,-0.3696178285088919,-0.815203186098299
2516,-0.9460646936925823,1.8281261501700024,-0.2723567879112727
2517,-0.6933580441483478,0.9490285586984446,-0.17495354511211553
2518,2.0864151008382312,-0.8091666242446708,-0.8506085192941597
2520,-0.9460646936925823,-0.8091666242446708,-0.8124271827641933
2522,-0.9561729596743516,-0.8091666242446708,-0.8185301749097816
2523,-0.5013009904947295,0.06993096722688691,-0.19038264390346596
2524,-0.11718688318749321,0.06993096722688691,-0.6232434587997645
2525,-0.8348737678931191,-0.8091666242446708,-0.7341225117102277
2527,0.8127735871352896,-0.8091666242446708,-0.8197661286718754
2528,-0.8955233637837353,0.06993096722688691,-0.4800278811514531
2529,0.27703549010151257,-0.3696178285088919,-0.09292896937345593
2530,-0.6327084482577315,1.8281261501700024,-0.38237925410963913
2531,1.62143486567684,2.2676749459057812,-0.3326407713779752
2532,-0.2688108729140339,1.8281261501700024,0.4957967550663946
2533,0.7217991932993653,-0.8091666242446708,-0.863004187110335
2534,-0.8550902998566579,-0.3696178285088919,-0.09207087723655774
2535,-0.6226001822759621,-0.8091666242446708,-0.5567360492033477
2536,-0.9763894916378903,1.8281261501700024,0.15076392851883036
2537,1.4495943439867607,0.5094797629626657,-0.7973894944212525
2538,1.702300993530995,-0.8091666242446708,-0.7653209352980846
2539,-0.9561729596743516,-0.8091666242446708,-0.7129103235436236
2540,-0.39011006469526643,0.9490285586984446,-0.7208664936199518
2541,-0.673141512184809,0.06993096722688691,-0.7073139068437657
2542,-0.9056316297655047,-0.8091666242446708,-0.39095565920421643
2543,-0.9157398957472741,-0.8091666242446708,-0.7577494012585592
2544,2.713127591707933,-0.8091666242446708,-0.7559052558766288
2545,0.8026653211535202,-0.8091666242446708,-0.6184900799887889
2546,1.864033249239305,-0.8091666242446708,-0.8058033136372598
2547,1.9550076430752295,-0.8091666242446708,-0.5599990574607633
2549,-0.3496770007681889,-0.8091666242446708,-0.7294428987145293
2551,-0.8449820338748885,-0.3696178285088919,-0.6591267643701256
2552,-0.06664555327864631,0.5094797629626657,-0.6117269590677096
2554,1.7629505894216113,-0.8091666242446708,-0.5351904094431947
2555,1.8842497812028438,-0.3696178285088919,-0.5218606255376417
2557,-0.9864977576196597,0.5094797629626657,0.08222720628988926
2559,-0.39011006469526643,-0.8091666242446708,-0.5156537590807446
2561,-0.8247655019113497,-0.8091666242446708,-0.7312155364183848
2562,-0.9460646936925823,3.5863213331131174,3.742485454920477
2563,1.277753822296681,-0.8091666242446708,-0.726093328531023
2565,0.8936397149894446,-0.3696178285088919,2.539225755954961
2566,-0.43054312862234395,-0.3696178285088919,-0.7251893209376767
2567,-0.6023836503124234,0.06993096722688691,-0.7734058191949476
2568,2.2178225586012332,0.06993096722688691,-0.5304415469066238
2569,-0.8955233637837353,0.5094797629626657,-0.6166150733984262
2570,-0.8449820338748885,-0.8091666242446708,-0.17873366678887248
2571,-0.13740341515103197,-0.8091666242446708,-0.7280285521134487
2572,2.025765504947615,-0.8091666242446708,-0.7357084767386878
2573,-0.966281225656121,3.146772537377339,0.7813780980625278
2574,-0.12729514916926257,-0.8091666242446708,-0.49349089515194566
2575,-0.8449820338748885,3.146772537377339,-0.19501182516831156
2576,-0.754007640038964,-0.8091666242446708,-0.6220172902988811
2577,-0.38000179871349704,-0.3696178285088919,-0.6655052492544022
2578,1.3687282161326055,-0.8091666242446708,2.9856639971366716
2580,-0.06664555327864631,0.9490285586984446,-0.2856203331255564
2581,-0.9763894916378903,-0.3696178285088919,0.27042562972168666
2582,-0.5316257884400377,0.5094797629626657,-0.3036636020848433
2583,-0.3092439368411114,-0.3696178285088919,3.043812535522339
2584,1.409161280059683,-0.8091666242446708,-0.3640552234248584
2587,1.4394860780049912,-0.8091666242446708,-0.7236628201888788
2588,-0.9864977576196597,1.3885773544342235,2.6805761122741196
2590,-0.2688108729140339,0.9490285586984446,3.7870437709099183
2591,-0.8247655019113497,-0.8091666242446708,-0.7348549008761942
2592,-0.9561729596743516,-0.3696178285088919,-0.7715007041085533
2593,0.8936397149894446,-0.3696178285088919,-0.6169620738151895
2594,-0.8854150978019659,-0.3696178285088919,-0.7808493921263391
2595,0.3174685540285901,0.9490285586984446,-0.07535689837706239
2596,0.7217991932993653,-0.8091666242446708,-0.7831978548167974
2597,-0.673141512184809,-0.3696178285088919,-0.23611744937533904
2598,-0.5215175224582683,-0.3696178285088919,-0.4913682461817237
2599,-0.4911927245129602,-0.8091666242446708,-0.48148212150977543
2600,-0.9763894916378903,-0.3696178285088919,-0.4884364313806549
2601,-0.7034663101301172,3.5863213331131174,1.0099873921554254
2602,2.7535606556350105,-0.8091666242446708,-0.8275740144052482
2603,-0.8247655019113497,-0.8091666242446708,-0.29135750704436175
2604,1.6416513976403788,-0.8091666242446708,-0.8345253134265246
2605,-0.8247655019113497,0.9490285586984446,1.50017403078333
2606,0.1153032343932025,0.9490285586984446,1.0990227311950236
2607,-0.8854150978019659,1.3885773544342235,-0.09672414529822869
2608,-0.7641159060207334,-0.8091666242446708,-0.8283726422624843
2609,-0.8045489699478109,0.06993096722688691,-0.057159323375613996
2611,-0.8753068318201965,2.2676749459057812,-0.34657423062896014
2613,-0.6226001822759621,-0.3696178285088919,0.1740227417031766
2615,-0.5518423204035765,-0.3696178285088919,-0.8040675588410429
2616,-0.9763894916378903,0.5094797629626657,-0.4321756956961637
2617,-0.4608679265676521,0.5094797629626657,-0.17804719307935385
2618,-0.673141512184809,-0.3696178285088919,-0.07880808473467496
2620,-0.6832497781665784,-0.3696178285088919,-0.7216530780787752
2621,-0.5215175224582683,-0.3696178285088919,-0.19911034419060175
2623,1.3384034181872975,-0.8091666242446708,-0.8414841395718088
2625,-0.06664555327864631,1.3885773544342235,0.44697055976448574
2626,-0.9460646936925823,2.2676749459057812,0.15150233938400326
2627,-0.6933580441483478,0.06993096722688691,0.09182353668753437
2628,0.984614108825369,-0.8091666242446708,-0.8361075148929807
2629,-0.39011006469526643,-0.3696178285088919,0.16420285572249768
2630,0.822881853117059,-0.3696178285088919,-0.38645443904750487
2631,-0.40021833067703577,-0.3696178285088919,-0.4537484331027451
2632,-0.32946046880465013,0.5094797629626657,-0.14860861108453888
2633,-0.8449820338748885,0.06993096722688691,0.10591958181708935
2634,-0.8449820338748885,0.5094797629626657,0.511787377308733
2635,-0.2789191388958033,-0.8091666242446708,-0.6089908494908456
2636,-0.47097619254942147,0.5094797629626657,3.9121965090765225
2637,1.0048306407889078,-0.8091666242446708,-0.6142342440747341
2638,-0.9056316297655047,0.5094797629626657,-0.013422969327832872
2639,-0.8854150978019659,0.06993096722688691,-0.7303830365031133
2640,-0.8045489699478109,-0.3696178285088919,-0.7461606411360285
2641,2.207714292619464,-0.8091666242446708,-0.7670077637882504
2642,-0.5013009904947295,0.5094797629626657,2.1334543076506174
2643,-0.4507596605858827,0.06993096722688691,-0.29752146889441394
2644,0.5701752035728246,0.06993096722688691,0.1362448590200324
2645,-0.5720588523671152,-0.8091666242446708,-0.8157865382089097
2646,-0.966281225656121,1.8281261501700024,-0.17456364008850736
2647,-0.6327084482577315,0.06993096722688691,-0.5144418921154762
2648,-0.3193522028228808,-0.8091666242446708,-0.836309241816392
