order_date,Accessories,Appliances,Art,Binders,Bookcases,Chairs,Copiers,Envelopes,Fasteners,Furnishings,Labels,Machines,Paper,Phones,Storage,Supplies,Tables,year,month,day,day_of_week
2016-02-06,18.528,0.0,10.96,2.934,283.92,1268.82,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,817.482,0.0,0.0,2016,2,6,5
2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.15,0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.0,2016,2,7,6
2016-02-08,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,9.54,107.982,0.0,0.0,0.0,2016,2,8,0
2016-02-09,500.752,0.0,0.0,0.0,0.0,203.92,0.0,0.0,0.0,40.784,40.096,0.0,0.0,0.0,0.0,0.0,0.0,2016,2,9,1
2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.24,0.0,0.0,2016,2,10,2
2016-02-14,71.976,0.0,14.352,43.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.972,0.0,0.0,0.0,2016,2,14,6
2016-02-15,139.95,541.44,0.0,53.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,834.95,0.0,0.0,0.0,2016,2,15,0
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.71,0.0,72.72,0.0,0.0,0.0,0.0,2016,2,16,1
2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,0.0,0.0,0.0,0.0,0.0,35.544,2016,2,18,3
2016-02-20,29.99,0.0,286.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2,20,5
2016-02-21,0.0,0.0,0.0,2541.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.12,0.0,0.0,0.0,0.0,2016,2,21,6
2016-02-22,0.0,0.0,79.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2,22,0
2016-02-23,0.0,26.88,0.0,10.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2,23,1
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,22.72,0.0,0.0,0.0,0.0,2016,2,25,3
2016-02-27,538.92,0.0,16.032,4.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.98,0.0,0.0,493.92,2016,2,27,5
2016-02-28,0.0,0.0,0.0,0.0,0.0,551.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2,28,6
2016-03-01,0.0,3.552,55.328,58.72,1227.9984,184.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.824,0.0,0.0,0.0,2016,3,1,1
2016-03-02,0.0,0.0,10.16,0.0,0.0,0.0,0.0,101.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.53,2016,3,2,2
2016-03-05,10.312,241.67,0.0,13.768,0.0,482.97900000000004,0.0,29.34,7.104,38.28,0.0,0.0,0.0,521.998,623.816,0.0,0.0,2016,3,5,5
2016-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1119.984,0.0,0.0,435.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,3,6,6
2016-03-07,119.85,0.0,0.0,99.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.97,0.0,0.0,0.0,2016,3,7,0
2016-03-08,0.0,0.0,18.388,8.568,512.94,860.93,0.0,0.0,0.0,373.08,0.0,0.0,19.44,769.95,0.0,0.0,0.0,2016,3,8,1
2016-03-09,113.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.608,0.0,0.0,359.88,0.0,0.0,0.0,2016,3,9,2
2016-03-10,0.0,0.0,0.0,1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.82,0.0,0.0,2016,3,10,3
2016-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.688,0.0,37.288,5.04,0.0,0.0,0.0,0.0,0.0,0.0,2016,3,12,5
2016-03-13,0.0,0.0,0.0,0.0,141.96,915.136,0.0,0.0,0.0,327.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,3,13,6
2016-03-14,0.0,0.0,0.0,671.94,0.0,0.0,0.0,0.0,0.0,0.0,16.52,0.0,19.44,0.0,0.0,0.0,0.0,2016,3,14,0
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.776,0.0,0.0,0.0,2016,3,15,1
2016-03-16,0.0,0.0,28.6,6354.95,0.0,0.0,0.0,7.38,0.0,43.13,491.55,0.0,0.0,85.9,46.74,0.0,171.96,2016,3,16,2
2016-03-17,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.82,0.0,0.0,2016,3,17,3
2016-03-19,0.0,0.0,0.0,17.568,0.0,0.0,3149.93,0.0,10.9,0.0,14.62,0.0,276.296,453.576,1247.64,33.36,0.0,2016,3,19,5
2016-03-20,0.0,0.0,0.0,2.512,0.0,0.0,0.0,0.0,18.864,0.0,0.0,0.0,51.84,0.0,29.304,0.0,0.0,2016,3,20,6
2016-03-21,0.0,962.08,0.0,12.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.456,0.0,0.0,0.0,0.0,2016,3,21,0
2016-03-22,466.336,0.0,19.56,14.112,0.0,0.0,0.0,0.0,0.0,91.96,0.0,0.0,105.52,1503.96,279.976,0.0,0.0,2016,3,22,1
2016-03-23,239.97,0.0,0.0,0.0,0.0,107.772,0.0,0.0,31.56,0.0,0.0,0.0,226.07999999999998,0.0,27.92,0.0,0.0,2016,3,23,2
2016-03-24,0.0,6.992,0.0,0.0,359.058,0.0,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,3,24,3
2016-03-26,16.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.384,0.0,0.0,0.0,0.0,2016,3,26,5
2016-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,0.0,0.0,2016,3,27,6
2016-03-28,166.24,0.0,0.0,0.0,0.0,0.0,0.0,22.92,0.0,0.0,0.0,0.0,54.184,0.0,0.0,0.0,0.0,2016,3,28,0
2016-03-29,53.25,73.28,5.56,0.0,0.0,1166.92,0.0,0.0,0.0,19.92,0.0,0.0,240.14999999999998,0.0,0.0,0.0,0.0,2016,3,29,1
2016-03-30,0.0,0.0,0.0,0.0,0.0,366.744,0.0,0.0,0.0,0.0,0.0,0.0,23.52,180.96,0.0,0.0,0.0,2016,3,30,2
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,0.0,0.0,98.376,79.96,0.0,0.0,0.0,2016,3,31,3
2016-04-02,98.096,32.192,0.0,9.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.976,0.0,87.8,0.0,0.0,0.0,2016,4,2,5
2016-04-04,0.0,644.076,11.16,104.192,0.0,0.0,599.98,0.0,5.84,108.4,0.0,0.0,0.0,10.95,0.0,0.0,0.0,2016,4,4,0
2016-04-05,239.94,98.112,23.84,168.222,352.45,892.224,0.0,0.0,0.0,554.7199999999999,23.904,0.0,0.0,56.838,563.808,0.0,0.0,2016,4,5,1
2016-04-06,25.488,0.0,42.048,16.548000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,0.0,0.0,0.0,0.0,2016,4,6,2
2016-04-07,383.952,463.248,11.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.0,22.58,0.0,0.0,2016,4,7,3
2016-04-09,0.0,370.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,369.912,2016,4,9,5
2016-04-10,0.0,0.0,14.67,12.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.04,0.0,0.0,2016,4,10,6
2016-04-11,85.14,406.6,0.0,0.0,0.0,0.0,639.968,0.0,0.0,121.888,0.0,0.0,52.76,21.99,0.0,0.0,0.0,2016,4,11,0
2016-04-13,199.96,75.84,0.0,17.43,0.0,0.0,0.0,0.0,0.0,37.68,0.0,0.0,85.92,978.472,10.744,12.88,1773.752,2016,4,13,2
2016-04-14,0.0,35.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,4,14,3
2016-04-16,43.56,45.216,7.872,64.61,523.26,127.764,1439.968,0.0,24.44,1196.86,0.0,0.0,0.0,688.422,0.0,0.0,0.0,2016,4,16,5
2016-04-17,422.97,1447.65,16.27,62.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,783.96,0.0,0.0,0.0,2016,4,17,6
2016-04-18,147.924,0.0,82.224,44.007999999999996,0.0,146.676,0.0,0.0,0.0,6.16,97.11000000000001,0.0,77.512,342.736,1062.61,0.0,0.0,2016,4,18,0
2016-04-19,0.0,19.568,0.0,310.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,4,19,1
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.96,0.0,595.38,0.0,0.0,130.416,287.97,0.0,0.0,0.0,2016,4,20,2
2016-04-21,0.0,0.0,0.0,21.3,0.0,191.96,0.0,0.0,0.0,209.88,0.0,0.0,0.0,469.95,0.0,0.0,0.0,2016,4,21,3
2016-04-22,0.0,0.0,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.776,0.0,0.0,0.0,2016,4,22,4
2016-04-24,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,4,24,6
2016-04-25,0.0,478.83,57.75,13.944,0.0,128.058,0.0,21.34,0.0,0.0,0.0,0.0,0.0,0.0,221.024,0.0,0.0,2016,4,25,0
2016-04-26,0.0,0.0,62.144000000000005,50.352,0.0,1304.294,0.0,0.0,0.0,97.04,0.0,0.0,0.0,311.976,72.784,0.0,191.5155,2016,4,26,1
2016-04-27,0.0,43.56,22.74,0.0,0.0,1267.53,0.0,0.0,0.0,0.0,0.0,1379.92,0.0,0.0,0.0,5.84,0.0,2016,4,27,2
2016-04-28,0.0,195.384,0.0,3825.1459999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.832,0.0,0.0,2016,4,28,3
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.968,0.0,0.0,0.0,0.0,2016,4,29,4
2016-04-30,0.0,0.0,34.65,0.0,0.0,213.115,0.0,0.0,0.0,65.18,0.0,0.0,6.48,1252.27,0.0,0.0,0.0,2016,4,30,5
2016-05-01,0.0,0.0,172.704,12.176,0.0,0.0,0.0,0.0,0.0,63.552,0.0,0.0,0.0,88.752,37.32,76.436,0.0,2016,5,1,6
2016-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.856,0.0,0.0,158.376,0.0,0.0,0.0,2016,5,2,0
2016-05-03,367.512,41.896,68.724,125.912,0.0,844.116,0.0,0.0,0.0,665.88,0.0,0.0,7.968,0.0,76.752,0.0,0.0,2016,5,3,1
2016-05-04,0.0,0.0,125.93,0.0,0.0,0.0,0.0,0.0,0.0,49.088,0.0,0.0,0.0,946.344,0.0,0.0,0.0,2016,5,4,2
2016-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.616,0.0,0.0,0.0,244.006,2016,5,7,5
2016-05-08,0.0,0.0,5.248,43.98,0.0,127.764,2799.944,0.0,0.0,211.752,0.0,0.0,57.379999999999995,377.97,0.0,357.93,0.0,2016,5,8,6
2016-05-09,0.0,0.0,0.0,48.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,9,0
2016-05-10,46.688,70.97,36.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,10,1
2016-05-11,0.0,0.0,0.0,0.0,0.0,191.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,11,2
2016-05-12,0.0,0.0,0.0,14.592,0.0,0.0,0.0,0.0,0.0,21.968,0.0,0.0,166.42399999999998,820.7360000000001,36.63,0.0,0.0,2016,5,12,3
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,222.384,0.0,0.0,0.0,2016,5,13,4
2016-05-14,0.0,0.0,200.968,23.484,509.9575,819.92,0.0,200.984,0.0,122.91,145.05599999999998,0.0,0.0,0.0,1117.92,0.0,0.0,2016,5,14,5
2016-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,0.0,0.0,0.0,0.0,0.0,51.968,0.0,0.0,2016,5,15,6
2016-05-16,255.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,16,0
2016-05-17,0.0,0.0,0.0,33.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.088,0.0,0.0,0.0,0.0,2016,5,17,1
2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,0.0,0.0,0.0,0.0,2016,5,18,2
2016-05-20,0.0,0.0,0.0,6.408,0.0,0.0,0.0,0.0,0.0,163.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,20,4
2016-05-21,0.0,20.768,0.0,51.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,21,5
2016-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2973.32,0.0,775.728,104.79,0.0,0.0,2016,5,22,6
2016-05-23,0.0,972.292,0.0,19.194,0.0,0.0,0.0,186.69,0.0,75.33,0.0,0.0,0.0,0.0,51.45,0.0,0.0,2016,5,23,0
2016-05-24,0.0,0.0,0.0,7.656,0.0,602.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,5,24,1
2016-05-25,207.984,845.728,21.24,127.96,0.0,0.0,0.0,0.0,0.0,14.73,0.0,0.0,32.368,467.04,0.0,22.368,0.0,2016,5,25,2
2016-05-26,167.944,0.0,0.0,0.0,0.0,210.616,0.0,12.224,0.0,20.24,0.0,399.54,172.0,0.0,0.0,0.0,0.0,2016,5,26,3
2016-05-28,0.0,0.0,54.45,6.096,0.0,0.0,0.0,0.0,0.0,0.0,13.05,0.0,45.36,45.99,629.1999999999999,0.0,0.0,2016,5,28,5
2016-05-29,0.0,0.0,0.0,167.76,0.0,317.058,0.0,0.0,8.04,41.568,12.39,0.0,32.4,0.0,540.57,0.0,0.0,2016,5,29,6
2016-05-30,151.96,160.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.82,0.0,0.0,0.0,2016,5,30,0
2016-05-31,0.0,0.0,10.272,3.564,1406.86,2567.84,0.0,0.0,7.56,82.04,21.654,0.0,612.188,0.0,466.16,0.0,0.0,2016,5,31,1
2016-06-01,0.0,0.0,0.0,409.408,0.0,0.0,0.0,0.0,0.0,0.0,28.91,0.0,54.0,341.88,0.0,0.0,0.0,2016,6,1,2
2016-06-04,1109.95,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,35.28,7.38,0.0,30.44,0.0,0.0,0.0,0.0,2016,6,4,5
2016-06-05,0.0,0.0,0.0,0.0,0.0,1522.638,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,2016,6,5,6
2016-06-07,0.0,0.0,8.016,25.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.0,0.0,0.0,0.0,2016,6,7,1
2016-06-08,2.376,143.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,6,8,2
2016-06-09,72.6,0.0,0.0,215.82,0.0,0.0,0.0,0.0,0.0,355.36,0.0,0.0,12.96,140.376,0.0,0.0,0.0,2016,6,9,3
2016-06-11,53.7,0.0,117.068,118.62799999999999,0.0,1123.92,0.0,0.0,0.0,77.832,0.0,0.0,32.4,249.584,1600.432,0.0,0.0,2016,6,11,5
2016-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.296,0.0,0.0,20.736,55.984,54.459999999999994,0.0,0.0,2016,6,12,6
2016-06-13,67.98,0.0,28.204,93.864,0.0,0.0,899.97,0.0,0.0,0.0,0.0,0.0,38.879999999999995,0.0,0.0,0.0,0.0,2016,6,13,0
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,6,14,1
2016-06-15,11.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.96000000000004,0.0,0.0,9.568,225.576,82.368,0.0,0.0,2016,6,15,2
2016-06-16,0.0,0.0,0.0,3050.376,0.0,197.372,0.0,34.96,0.0,0.0,0.0,0.0,27.216,133.98,0.0,0.0,0.0,2016,6,16,3
2016-06-18,0.0,0.0,65.612,87.441,0.0,643.136,0.0,0.0,0.0,136.2,0.0,0.0,32.688,467.97,450.04,0.0,0.0,2016,6,18,5
2016-06-19,0.0,0.0,0.0,5.792,0.0,0.0,0.0,186.69,0.0,12.56,5.904,0.0,6.48,0.0,228.92,0.0,0.0,2016,6,19,6
2016-06-20,319.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.64,0.0,0.0,0.0,251.92000000000002,0.0,0.0,0.0,2016,6,20,0
2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.976,0.0,0.0,0.0,2016,6,21,1
2016-06-22,0.0,0.0,0.0,1217.568,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.425,2016,6,22,2
2016-06-23,75.0,0.0,0.0,165.98,0.0,0.0,0.0,0.0,5.43,27.42,0.0,0.0,0.0,563.128,0.0,0.0,0.0,2016,6,23,3
2016-06-25,0.0,0.0,20.96,89.73599999999999,0.0,0.0,0.0,0.0,0.0,280.234,4.608,0.0,79.056,0.0,382.486,0.0,0.0,2016,6,25,5
2016-06-26,41.9,0.0,0.0,187.0,0.0,332.94,0.0,0.0,0.0,0.0,0.0,0.0,43.056,971.88,15.42,0.0,0.0,2016,6,26,6
2016-06-28,0.0,0.0,0.0,0.0,482.94,0.0,0.0,0.0,0.0,621.76,5.904,0.0,15.552,0.0,0.0,0.0,0.0,2016,6,28,1
2016-06-29,0.0,0.0,0.0,0.0,0.0,117.882,0.0,0.0,0.0,20.104,0.0,0.0,24.96,269.98,0.0,0.0,0.0,2016,6,29,2
2016-07-02,0.0,32.784,0.0,2.892,0.0,790.538,0.0,0.0,0.0,159.84,0.0,0.0,67.504,74.24,504.10400000000004,0.0,0.0,2016,7,2,5
2016-07-03,0.0,0.0,0.0,0.0,0.0,70.98,0.0,0.0,0.0,451.352,294.93,0.0,6.72,0.0,0.0,0.0,0.0,2016,7,3,6
2016-07-04,0.0,0.0,15.48,22.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.96,0.0,0.0,0.0,2016,7,4,0
2016-07-05,34.8,0.0,0.0,26.23,0.0,0.0,0.0,0.0,0.0,9.856,11.784,0.0,0.0,0.0,38.976,0.0,0.0,2016,7,5,1
2016-07-06,0.0,0.0,11.12,0.0,301.96,170.352,0.0,0.0,0.0,169.78,0.0,0.0,0.0,124.95,601.65,0.0,0.0,2016,7,6,2
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.0,0.0,0.0,0.0,2016,7,8,4
2016-07-09,0.0,48.632,84.52,404.07,0.0,0.0,0.0,0.0,15.8,181.96,12.39,464.97,6.58,269.982,98.21,0.0,0.0,2016,7,9,5
2016-07-10,0.0,0.0,0.0,43.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,7,10,6
2016-07-11,0.0,0.0,11.12,328.394,0.0,341.488,0.0,0.0,0.0,315.144,0.0,0.0,29.97,716.0,0.0,0.0,199.836,2016,7,11,0
2016-07-12,0.0,0.0,6.912,1.928,0.0,383.607,0.0,0.0,0.0,7.76,0.0,0.0,0.0,1652.3600000000001,0.0,0.0,0.0,2016,7,12,1
2016-07-13,0.0,0.0,0.0,53.376,0.0,1931.04,0.0,0.0,0.0,0.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,2016,7,13,2
2016-07-14,0.0,0.0,0.0,0.0,127.764,441.92,0.0,0.0,0.0,0.0,0.0,0.0,18.496,0.0,272.736,0.0,0.0,2016,7,14,3
2016-07-16,599.9,0.0,0.0,0.0,0.0,2199.836,0.0,137.25,11.52,0.0,0.0,0.0,80.88,0.0,0.0,0.0,0.0,2016,7,16,5
2016-07-17,0.0,0.0,0.0,0.0,427.38599999999997,0.0,0.0,0.0,14.432,0.0,6.264,0.0,0.0,0.0,0.0,0.0,0.0,2016,7,17,6
2016-07-18,519.96,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,7,18,0
2016-07-19,0.0,0.0,0.0,2.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,7,19,1
2016-07-20,831.2,0.0,0.0,2.88,1298.374,0.0,0.0,106.75,0.0,0.0,0.0,0.0,124.22,153.584,176.16,0.0,0.0,2016,7,20,2
2016-07-23,0.0,68.94,0.0,10.512,0.0,0.0,0.0,0.0,0.0,128.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,7,23,5
2016-07-24,279.86,0.0,0.0,225.15,0.0,0.0,0.0,0.0,0.0,20.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,7,24,6
2016-07-25,0.0,0.0,0.0,25.176,704.9,561.568,0.0,98.46,9.42,0.0,0.0,0.0,12.96,623.96,0.0,0.0,358.58,2016,7,25,0
2016-07-26,0.0,0.0,99.2,32.28,0.0,266.352,0.0,167.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.165,2016,7,26,1
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.97,0.0,0.0,0.0,2016,7,27,2
2016-07-30,209.93,0.0,0.0,10.92,0.0,155.88,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,61.792,0.0,0.0,2016,7,30,5
2016-07-31,2549.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.0,0.0,52.59,1090.782,2016,7,31,6
2016-08-01,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.976,2016,8,1,0
2016-08-02,199.98,0.0,0.0,6.368,0.0,110.98,0.0,0.0,0.0,0.0,0.0,558.4,8.4,128.85,0.0,0.0,277.5,2016,8,2,1
2016-08-05,0.0,0.0,0.0,1.362,0.0,0.0,0.0,0.0,0.0,14.76,0.0,0.0,0.0,0.0,33.488,23.04,0.0,2016,8,5,4
2016-08-06,0.0,0.0,0.0,6.23,369.1992,0.0,0.0,0.0,0.0,0.0,35.52,0.0,83.92,0.0,0.0,0.0,0.0,2016,8,6,5
2016-08-07,0.0,77.58,106.8,50.855999999999995,0.0,0.0,0.0,0.0,0.0,212.94,25.06,0.0,0.0,494.97,0.0,0.0,0.0,2016,8,7,6
2016-08-08,0.0,113.92,39.66,461.748,0.0,144.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,8,8,0
2016-08-09,247.8,0.0,2.2,1217.568,687.4,0.0,0.0,0.0,10.65,63.22,4.608,0.0,287.82,1287.93,63.94,0.0,1005.2560000000001,2016,8,9,1
2016-08-10,0.0,133.472,29.79,64.75,0.0,0.0,0.0,0.0,0.0,0.0,45.15,0.0,0.0,578.312,0.0,0.0,0.0,2016,8,10,2
2016-08-11,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,46.152,0.0,0.0,0.0,138.0,0.0,0.0,0.0,2016,8,11,3
2016-08-13,0.0,0.0,115.48,17.0,0.0,0.0,0.0,0.0,0.0,31.56,0.0,0.0,0.0,0.0,422.856,0.0,0.0,2016,8,13,5
2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.23,0.0,0.0,0.0,0.0,393.36,0.0,0.0,2016,8,15,0
2016-08-16,31.176,0.0,2.304,6.486000000000001,301.47,0.0,0.0,0.0,0.0,254.352,5.04,0.0,333.664,2399.752,44.688,0.0,0.0,2016,8,16,1
2016-08-17,282.88,0.0,10.272,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.288,0.0,0.0,0.0,0.0,2016,8,17,2
2016-08-21,21.728,0.0,53.28,112.416,586.398,1142.466,0.0,0.0,0.0,25.984,0.0,0.0,137.708,0.0,744.052,3.488,0.0,2016,8,21,6
2016-08-22,0.0,0.0,16.52,50.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,8,22,0
2016-08-23,251.91,574.5680000000001,0.0,0.0,0.0,0.0,0.0,0.0,12.032,0.0,8.64,0.0,323.448,0.0,0.0,31.68,0.0,2016,8,23,1
2016-08-24,105.96,0.0,7.152,2.724,0.0,0.0,0.0,0.0,0.0,14.91,6.912,3080.0,0.0,614.952,2159.016,0.0,1203.149,2016,8,24,2
2016-08-25,0.0,105.96,0.0,3.798,0.0,40.784,0.0,0.0,0.0,27.983999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,8,25,3
2016-08-27,0.0,0.0,0.0,5.104,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,114.2,0.0,484.65,32.94,0.0,2016,8,27,5
2016-08-28,0.0,0.0,0.0,41.36,307.666,0.0,2799.96,0.0,0.0,4.16,0.0,0.0,0.0,1143.136,2091.53,0.0,103.481,2016,8,28,6
2016-08-29,114.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.98,0.0,0.0,0.0,2016,8,29,0
2016-08-31,36.51,0.0,0.0,137.24,1552.831,0.0,0.0,0.0,0.0,0.0,0.0,239.976,79.28,555.96,0.0,0.0,0.0,2016,8,31,2
2016-09-01,0.0,0.0,0.0,133.72,0.0,60.74,959.984,0.0,0.0,124.36,0.0,0.0,0.0,0.0,1088.76,0.0,0.0,2016,9,1,3
2016-09-03,147.35,137.62,0.0,6.368,0.0,129.568,0.0,253.496,0.0,238.152,7.5,0.0,0.0,100.49,188.106,666.248,0.0,2016,9,3,5
